sample,Rv1993c
SRX3995807,-1.3580122454999999
SRX3995806,-0.2321247192
SRX3995809,-1.5690328616
SRX3995808,-0.2820400715
SRX4619048,-0.8233208291
SRX4619047,-0.0526555963
SRX4619049,-0.8328408176000001
SRX4619050,-1.5059391665000001
SRX3995804,1.2935916725
SRX3995805,-1.2935916725
SRX5089845,-1.0969552609
SRX5089844,-0.8181687094000001
SRX5089860,0.2117912815
SRX5089859,-0.0303666429
SRX5089858,-0.1814246386
SRX5089854,-2.5125338944999998
SRX5089853,-2.7239043586
SRX5089852,-2.7292800118000002
SRX5089856,-3.6552910426
SRX5089855,-3.8028949182
SRX5089857,-3.6771583474
SRX5089868,-2.2096655993
SRX5089866,-2.5761501231
SRX5089867,-2.2574514401
SRX5089870,-2.6332184699
SRX5089869,-2.842549805
SRX5089871,-2.1449139068
SRX5089846,-2.454326315
SRX5089848,-2.493594054
SRX5089847,-2.2604490865
SRX5089849,-4.2641801088
SRX5089850,-4.6133074365999995
SRX5089851,-4.3288004029
SRX5089863,-3.19838356
SRX5089861,-3.2199610724
SRX5089862,-2.9637833998
SRX5089865,-3.368436739
SRX5089864,-4.1607010109
SRX5388955,0.4047124937
SRX5388957,-0.3286289716
SRX5388954,-0.023073218200000002
SRX5388956,-0.0530103039
SRX5388960,1.2601569519
SRX5388961,1.6052058426
SRX5388959,1.2198018946
SRX5388958,1.6990864478
SRX5388964,1.9170729866
SRX5388965,1.8202705091
SRX5388962,1.8914597873
SRX5388963,1.9038471754000001
SRX6889335,0.09930001640000001
SRX6889333,-0.09930001640000001
SRX6810002,-0.0851416515
SRX6810004,-0.0067072524000000005
SRX6810003,0.0918489039
SRX6810006,1.344449025
SRX6810005,1.3519813559
SRX6810007,0.9423244102
ERX1818322,0.3374239023
ERX1818321,-0.3374239023
SRX2617830,1.1640302520999999
SRX2617831,1.0589111702
SRX2617833,2.7348391037
SRX2617832,2.6613271901999997
SRX2617828,0.23879858140000002
SRX2617827,0.1391105316
SRX2617829,-0.377909113
SRX3456119,-0.1085491823
SRX3456118,0.0606760146
SRX3456117,-0.583614433
SRX3456101,0.0192009216
SRX3456099,-0.13553618920000002
SRX3456100,0.1163352676
SRX3456107,-2.9699950944999998
SRX3456105,-2.8664705991
SRX4374122,0.25708858230000003
SRX4374121,0.4280650479
SRX4374123,-0.0844932188
SRX4374124,-0.1790283803
SRX4374125,0.12655031590000002
SRX4374126,0.0524780644
SRX4374127,0.3796661385
SRX4374128,0.3632826476
SRX4374129,0.1585431407
SRX4374130,-0.014255953200000001
SRX4374132,0.018940663400000002
SRX4374131,0.7540307703
SRX4374133,0.0375339659
SRX4374135,0.28240739260000003
SRX4374134,0.39564581
SRX4374138,-0.0703526912
SRX4374136,-0.1878930644
SRX4374137,-0.0084342199
SRX1091379,-0.2626759293
SRX1091380,-0.30658413500000004
SRX1091377,-0.0481755587
SRX1091378,0.0481755587
SRX4647145,0.27209197360000004
SRX4647146,-0.1064242512
SRX4647147,0.0335197104
SRX4647144,0.075357081
SRX4647143,0.0699794744
SRX4647142,-0.1453365553
SRX4647155,0.6044676888
SRX4647152,0.8535752818000001
SRX4647153,0.7978741598
SRX4647154,0.4020104554
SRX4647148,0.6407945815
SRX4647149,0.7661021680000001
SRX4647151,0.5892439561
SRX4647150,0.8426290051
SRX4647123,-0.10279762370000001
SRX4647124,0.0943775411
SRX4647125,0.0084200825
SRX3103185,0.0996191496
SRX3103189,-0.5828694618
SRX3103187,-0.6341405858
SRX3103184,0.374566697
SRX3103188,-0.0328369629
SRX3103186,-0.3417297341
SRX1372110,1.1519724906
SRX1372111,0.9259520913
SRX1372108,-0.2250460114
SRX1372109,0.2250460114
SRX4506085,-0.1051196341
SRX4506083,0.1191948731
SRX4506089,0.250357722
SRX4506087,-0.09590448
SRX4506077,-0.32770200720000003
SRX4506079,0.188655876
