,0
gene_id,Rv1993c
name,Rv1993c
operon,Op1250
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0081,Rv0324,csoR,whiA,mbcA,cmtR,Rv2989,devR,Rv3249c,lsr2,cmtR Co-transcription,HPT-2b Induced"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1993c"">External Database</a>"
