,0
gene_id,Rv1650
name,pheT
operon,Op1043
gene_product,phenylalanine--tRNA ligase subunit beta
COG,"Translation, ribosomal structure and biogenesis"
regulator,"csoR,Rv1353c,Rv2034,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1650"">External Database</a>"
