,0
gene_id,Rv2851c
name,Rv2851c
operon,Op1791
gene_product,GCN5-like N-acetyltransferase
COG,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2851c"">External Database</a>"
