sample,Rv2862A
SRX3995807,0.0084249782
SRX3995806,-0.0514442238
SRX3995809,-0.6160337253
SRX3995808,-0.07594855140000001
SRX4619048,-0.6160337253
SRX4619047,-0.6160337253
SRX4619049,-0.6160337253
SRX4619050,-0.000249453
SRX3995804,-0.3845499067
SRX3995805,0.3845499067
SRX5089845,0.7742454025000001
SRX5089844,0.72857126
SRX5089860,-0.2609241579
SRX5089859,0.1540225546
SRX5089858,0.10690160330000001
SRX5089854,-0.017205008
SRX5089853,-0.5215510587000001
SRX5089852,-0.023579518100000002
SRX5089856,0.1741218358
SRX5089855,-0.1641429862
SRX5089857,-0.20752946400000002
SRX5089868,-0.5215510587000001
SRX5089866,-0.27770129660000004
SRX5089867,-0.08256073650000001
SRX5089870,0.36912682960000004
SRX5089869,-0.0077859302
SRX5089871,0.4480619132
SRX5089846,-0.09526195280000001
SRX5089848,-0.5215510587000001
SRX5089847,-0.060910747700000004
SRX5089849,-0.5215510587000001
SRX5089850,0.149417129
SRX5089851,-0.1637394519
SRX5089863,-0.09190139630000001
SRX5089861,-0.08439232020000001
SRX5089862,-0.5215510587000001
SRX5089865,0.1256204005
SRX5089864,-0.23955132680000002
SRX5388955,-0.14810009970000002
SRX5388957,0.002470234
SRX5388954,0.0253498687
SRX5388956,0.12027999700000001
SRX5388960,-0.6540279323
SRX5388961,0.1184174316
SRX5388959,-0.4343497583
SRX5388958,-0.6952069112
SRX5388964,-0.1772762666
SRX5388965,0.5482134236
SRX5388962,0.31742317870000003
SRX5388963,0.2168039992
SRX6889335,-0.9815710879
SRX6889333,0.9815710879
SRX6810002,0.0
SRX6810004,0.0
SRX6810003,0.0
SRX6810006,0.0
SRX6810005,0.0
SRX6810007,0.0
ERX1818322,-0.6422539219
ERX1818321,0.6422539219
SRX2617830,0.8847311760000001
SRX2617831,0.714809365
SRX2617833,0.115458269
SRX2617832,0.31140595050000003
SRX2617828,0.1118708922
SRX2617827,-0.0466011654
SRX2617829,-0.0652697269
SRX3456119,2.4713928446
SRX3456118,0.0
SRX3456117,2.3789712156
SRX3456101,0.0
SRX3456099,0.0
SRX3456100,0.0
SRX3456107,0.0
SRX3456105,0.0
SRX4374122,0.020277480400000002
SRX4374121,-0.09546202420000001
SRX4374123,-0.09546202420000001
SRX4374124,-0.09546202420000001
SRX4374125,0.0375880436
SRX4374126,0.0578739806
SRX4374127,-0.09546202420000001
SRX4374128,-0.09546202420000001
SRX4374129,0.1925555662
SRX4374130,0.0605566337
SRX4374132,-0.09546202420000001
SRX4374131,-0.09546202420000001
SRX4374133,-0.09546202420000001
SRX4374135,0.0446819465
SRX4374134,-0.09546202420000001
SRX4374138,0.1764361861
SRX4374136,0.1850647322
SRX4374137,0.3321960425
SRX1091379,1.1112768246
SRX1091380,1.1251326562
SRX1091377,-0.0043445110000000006
SRX1091378,0.0043445110000000006
SRX4647145,-0.1328049536
SRX4647146,0.2328969709
SRX4647147,0.31952151840000004
SRX4647144,-0.4087523785
SRX4647143,0.25252151
SRX4647142,0.1562308685
SRX4647155,0.0981070151
SRX4647152,0.054141494400000004
SRX4647153,0.20010430510000002
SRX4647154,0.3005188896
SRX4647148,0.1308988671
SRX4647149,0.4401120452
SRX4647151,0.7038935631000001
SRX4647150,0.9598543255
SRX4647123,-0.010150007
SRX4647124,-0.3527558583
SRX4647125,0.3629058653
SRX3103185,0.4223608526
SRX3103189,1.4532000678
SRX3103187,0.7376290289
SRX3103184,0.0
SRX3103188,0.0
SRX3103186,0.0
SRX1372110,-0.058700929000000006
SRX1372111,-0.2033527912
SRX1372108,-0.5126710176
SRX1372109,0.5126710176
SRX4506085,0.028199693100000003
SRX4506083,0.3040128825
SRX4506089,0.0756517059
SRX4506087,0.0685236272
SRX4506077,0.1067163837
SRX4506079,-0.004960671900000001
SRX4506075,-0.2641923827
SRX4506081,0.16243667080000002
SRX4506084,0.4597390161
SRX4506086,-0.0425635531
SRX4506088,0.19487253000000002
SRX4506090,-0.017503241000000003
SRX4506078,-0.0793637963
SRX4506080,0.039720478100000005
SRX4506082,0.1687375612
SRX4506076,-0.1248751243
SRX5352221,-0.6138483295
SRX5352223,-0.6138483295
SRX5352222,-0.6138483295
SRX5352229,1.1042179279
SRX5352227,0.474217979
SRX5352228,1.1373029616
SRX5352231,-0.6138483295
SRX5352232,-0.6138483295
SRX5352230,-0.6138483295
SRX5352225,-0.6138483295
SRX5352224,-0.6138483295
SRX5352226,-0.6138483295
SRX5352220,-0.6138483295
SRX5352219,0.09522143620000001
SRX5352218,0.5186268933
SRX4498228,-0.5298858182
SRX4498224,0.5152825574000001
SRX4498230,-0.6029516666
SRX4498226,0.0674482931
SRX4498218,0.188903216
SRX4498216,-0.2271371705
SRX4498220,0.4778663904
SRX4498222,-0.4396324359
SRX4498225,-0.329702906
SRX4498227,-0.648488414
SRX4498231,-0.4099389518
SRX4498229,-0.7325329528000001
SRX4498217,-0.9434529528000001
SRX4498221,-0.47422903780000003
SRX4498219,-0.044759967500000004
SRX4498223,-0.7570660307
SRX5079928,0.0639535727
SRX5079930,-1.5458513932
SRX5079929,-0.3929601379
SRX5079923,0.6710051514
SRX5079924,-1.0432600145
SRX5079922,-0.3823782866
SRX5079920,-0.17814767210000002
SRX5079921,-0.09422006670000001
SRX5079919,0.27236773880000004
SRX5079926,0.2281999603
SRX5079925,0.030706688200000002
SRX5079927,-0.1881688625
SRX894005,-0.5441708884
SRX894004,2.7435161822
SRX894006,2.7153720962
SRX893999,0.18468425630000002
SRX894000,-0.5441708884
SRX893998,0.35948663210000004
SRX4647489,0.4973791978
SRX4647490,-0.4973791978
SRX4647492,-0.4973791978
SRX4647491,-0.4973791978
SRX4647496,-0.4973791978
SRX4647495,-0.4973791978
SRX4647499,-0.4973791978
SRX4647500,-0.4973791978
SRX4647493,0.1732735384
SRX4647494,0.10152009220000001
SRX4647497,-0.4973791978
SRX4647498,0.6975917333
SRX4505482,-0.1064332043
SRX4505486,-0.2974042905
SRX4505484,0.4648866252
SRX4505473,0.4804779388
SRX4505476,0.2439425298
SRX4505480,-0.0539803526
SRX4505478,-0.7406670318
SRX4505474,0.5507048546000001
SRX4505483,-0.0670014761
SRX4505485,-0.21613648500000002
SRX4505487,0.0103656145
SRX4505488,0.0705944502
SRX4505481,-0.5639621867
SRX4505477,-0.6828094328000001
SRX4505475,-0.5950442736
SRX4505479,-0.051184019600000005
SRX4605773,-0.23494901110000002
SRX4605774,0.3324570392
SRX4605772,0.23494901110000002
SRX4605771,-0.23494901110000002
SRX5178871,0.41015713
SRX5178872,0.0946059346
SRX5178868,0.4476566017
SRX5178870,-0.0864251867
SRX5178869,-0.3612314149
ERX1404045,0.4150741231
ERX1404046,-0.4150741231
ERX1404043,1.2445928446
ERX1404044,0.15481621
ERX237502,4.0203683738
ERX237505,3.7882055929
ERX237506,4.1583547995
ERX237500,4.0456412019
ERX237497,4.0692360306
ERX237499,3.918512045
ERX237507,0.0
ERX237496,0.0
ERX237504,0.0
ERX3772318,0.2574271461
ERX3772320,0.8361753644000001
ERX3772319,1.0225283303
ERX3772321,-0.9438321471000001
ERX3772322,0.5000425888
ERX3772323,0.4437895583
SRX4314262,-0.07113921770000001
SRX4314263,-0.2803543398
SRX4314261,0.3514935575
SRX4314265,-3.3917617706
SRX4314266,-0.2203457872
SRX4314264,-3.3917617706
SRX4314268,-0.38122589360000003
SRX4314267,-1.5285938786000002
SRX4314271,-0.5368821484
SRX4314272,-3.3917617706
SRX4314275,-3.3917617706
SRX4314274,-3.3917617706
SRX4314273,-3.3917617706
SRX4314278,-3.3917617706
SRX4314276,-3.3917617706
SRX4314281,-3.3917617706
SRX4314279,-3.3917617706
SRX4314280,-3.3917617706
SRX4314284,-3.3917617706
SRX4314283,-3.3917617706
SRX4314282,-3.3917617706
SRX4314293,-3.3917617706
SRX4314292,-0.8332975011
SRX4314291,-3.3917617706
SRX4314297,-1.4755916104
SRX4314298,-3.3917617706
SRX4314299,-3.3917617706
SRX4314302,-3.3917617706
SRX4314301,-3.3917617706
SRX4314300,-3.3917617706
SRX4314305,-1.3145946612000001
SRX4314304,-1.2867664077
SRX4314303,-0.8166906230000001
SRX4314309,-3.3917617706
SRX4314306,0.7223346584
SRX4314308,-3.3917617706
SRX4314307,-3.3917617706
SRX4314311,-3.3917617706
SRX4314317,0.3440345288
SRX4314316,-0.3744017412
SRX4314318,-1.9816132677
SRX4314319,-3.3917617706
SRX4314331,-2.4747408444
SRX4314330,-1.7324263322
SRX4314332,-1.1574189182
SRX4314335,-3.3917617706
SRX4314334,-0.8607553492000001
SRX4314333,-2.2326245703
SRX4314338,-1.220816558
SRX4314336,-2.5513924585
SRX4314337,-2.1326061883
SRX4314339,-2.4963001349000002
SRX4314340,-2.4532197184
SRX4314341,-2.6758142138
SRX3686762,1.0573429457
SRX3686763,0.9545519937
SRX3686761,1.3151181042
SRX3686765,0.5943397526
SRX3686769,0.0
SRX3686766,0.5480662786
SRX3686768,0.5466453091
SRX3686764,0.0
SRX3686767,0.9365378108
SRX3686788,0.0
SRX3686791,0.0
SRX3686792,0.0
SRX3686793,0.0
SRX3686790,0.0
SRX3686789,0.0
SRX3686829,0.8342391742
SRX3686830,0.0
SRX3686828,0.0
SRX3686819,0.0
SRX3686818,0.3452767174
SRX3686817,0.0
SRX3686822,0.0
SRX3686820,0.7118708692
SRX3686821,0.0
SRX3686743,1.7881250264
SRX3686744,2.1899158335
SRX3686745,1.5190058875
SRX3686772,0.4916167051
SRX3686770,0.852826712
SRX3686771,0.5713167771000001
SRX3686794,0.0
SRX3686796,0.48017734900000003
SRX3686751,2.2260225271
SRX3686749,1.0464100915
SRX3686750,1.4370824822000001
SRX3686778,1.3012618214
SRX3686777,0.6870105331
SRX3686776,1.3870417938
SRX3686800,0.4460300276
SRX3686801,0.0
SRX3686755,1.1465320893
SRX3686757,1.7654767418000001
SRX3686756,0.5594613819
SRX3686784,1.5440454982
SRX3686783,1.9783831060000001
SRX3686782,1.0693316798
SRX3686809,0.8800597268
SRX3686807,0.9213491349
SRX3686808,0.29262788
SRX3686787,0.4908674558
SRX3686786,0.9650237808000001
SRX3686785,0.0
SRX3686799,0.7912518127
SRX3686797,0.0
SRX3686798,0.4295569045
SRX3686746,0.6692144946
SRX3686748,1.0946734755
SRX3686747,2.2042351139
SRX3686773,1.9268469427000001
SRX3686774,0.5491733863
SRX3686775,0.43161641430000003
SRX3686754,1.2668566302
SRX3686753,1.480833903
SRX3686752,1.5090373291999999
SRX3686780,0.5256996933
SRX3686779,0.5649431982
SRX3686781,0.6058755482
SRX3686806,0.0
SRX3686805,0.8666538687
SRX3686758,0.2634028047
SRX3686760,0.8946742789000001
SRX3686759,1.5273900946999999
SRX3686810,0.5672692970000001
SRX3686811,0.9157084245
SRX3686812,0.0
SRX3686813,0.5601324091000001
SRX3686815,0.7559704855
SRX3686816,0.0
SRX3686823,0.5442069424
SRX3686824,0.0
SRX3686825,0.0
SRX3686827,0.5093087919
SRX3686826,0.0
SRX7054191,0.0
SRX7054189,0.0
SRX7054190,0.0
SRX7054193,0.0
SRX7054192,0.9607382273
SRX7054194,0.0
SRX4506284,-0.2866360868
SRX4506280,-1.1849703715
SRX4506282,-1.1885603541
SRX4506278,-1.4511158432
SRX4506274,0.11086518370000001
SRX4506273,0.1389687857
SRX4506271,-0.1484519261
SRX4506276,-0.1013820433
SRX4506283,-1.0954329542
SRX4506279,-0.8375547613000001
SRX4506285,-2.0561787823
SRX4506281,-1.0391689828
SRX4506275,-0.3012253388
SRX4506277,-0.45221443380000004
SRX4506272,-0.8583451922
SRX2923393,0.0
SRX2923394,0.0
SRX2923398,0.7258912698000001
SRX2923397,0.308799869
SRX2923395,1.771298979
SRX2923396,1.8579115139
SRX2923400,0.0
SRX2923401,0.0
SRX2923403,0.0
SRX2923402,0.0
SRX6853288,-0.6660047764
SRX6853287,-0.6973365688000001
SRX6853286,0.2173406369
SRX6853284,-0.3304417953
SRX6853285,-0.0379604016
SRX6853283,0.36840219690000003
SRX4319040,-0.4505357877
SRX4319041,0.9689454243000001
SRX4319039,-0.5184096366000001
SRX4314613,1.639418778
SRX4314614,0.2688148208
SRX4314615,-0.415198016
SRX4314632,1.9754072702
SRX4314631,-0.415198016
SRX4314633,2.5330148038
SRX4314622,-0.415198016
SRX4314623,0.6093525285
SRX4314624,2.0853932735
SRX4314611,-0.415198016
SRX4314610,-0.415198016
SRX4314612,0.8303960319
SRX4314630,2.2693110746
SRX4314628,0.7819918837000001
SRX4314629,0.8498767358
SRX4314619,1.2130408503
SRX4314621,1.8857113938999999
SRX4314620,0.6754841549
SRX7119390,1.1727388092
SRX7119388,-1.1727388092
SRX7119386,0.5371953199
SRX7119385,0.7196343796
SRX7119387,0.8756646966
SRX3746749,0.38610103230000004
SRX3746748,0.5939258743
SRX3746751,-0.4288937457
SRX3746750,-0.1406130575
SRX3746752,-0.0046110648
SRX3746753,0.0766890291
SRX3746755,0.2192738461
SRX3746754,-0.2192738461
SRX2345943,-0.2027891614
SRX2345942,0.2027891614
SRX2345941,-0.058167304600000004
SRX2345940,0.5314667949
SRX3992217,-0.2849493804
SRX3992216,-0.3614586372
