,0
gene_id,Rv2994
name,Rv2994
operon,Op1877
gene_product,MFS-type transporter
COG,Carbohydrate transport and metabolism
regulator,"Rv0302,csoR,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2994"">External Database</a>"
