,0
gene_id,Rv1963c
name,mce3R
operon,Op1232
gene_product,transcriptional repressor Mce3R
COG,Transcription
regulator,"pyrR,Rv1776c,Rv1816,mce3R,mbcA,Rv2011c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1963c"">External Database</a>"
