,0
name,Mycofactocin Synthesis Pathway
TF,
Regulator,
Function,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism
Category,Fatty Acid/Cholestrol
has_venn,False
scatter,0
has_meme,False
precision,0.8333333333
recall,0.8333333333
