,0
gene_id,Rv2978c
name,Rv2978c
operon,Op1864
gene_product,transposase
COG,"Replication, recombination and repair"
regulator,"Rv0302,sigK,Rv0767c,sigB,Rv3249c,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2978c"">External Database</a>"
