,0
gene_id,Rv1148c
name,Rv1148c
operon,Op748
gene_product,hypothetical protein
COG,Defense mechanisms
regulator,"whiB5,Rv0081,Rv0324,senX3,regX3,lysG"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1148c"">External Database</a>"
