sample,Rv0500A
SRX3995807,0.2453904141
SRX3995806,0.2201121281
SRX3995809,0.036990095800000004
SRX3995808,0.111911642
SRX4619048,0.1554279402
SRX4619047,0.20782736910000002
SRX4619049,-0.0513886251
SRX4619050,-0.0580987647
SRX3995804,-0.0805444035
SRX3995805,0.0805444035
SRX5089845,-0.2095651237
SRX5089844,-0.2142306088
SRX5089860,0.042648562300000005
SRX5089859,-0.0363303123
SRX5089858,-0.00631825
SRX5089854,-0.9483943367000001
SRX5089853,-1.1468280859
SRX5089852,-1.0994294181
SRX5089856,-0.3764861955
SRX5089855,-0.24429146470000002
SRX5089857,-0.38957795710000004
SRX5089868,-1.0321725918
SRX5089866,-1.1505725059
SRX5089867,-1.0365348886
SRX5089870,-0.5329239078
SRX5089869,-0.4235039727
SRX5089871,-0.15225722490000002
SRX5089846,-0.5950962645
SRX5089848,-0.6836302409
SRX5089847,-0.6158656582
SRX5089849,-0.29526882520000003
SRX5089850,-0.1879438212
SRX5089851,-0.1072850836
SRX5089863,-0.6059116440000001
SRX5089861,-0.597926688
SRX5089862,-0.6244036127
SRX5089865,-0.1508953379
SRX5089864,-0.08031090910000001
SRX5388955,-0.0569666083
SRX5388957,0.059974222300000005
SRX5388954,0.0223756189
SRX5388956,-0.0253832329
SRX5388960,-1.6169749004
SRX5388961,-1.8748607936
SRX5388959,-1.5530665008
SRX5388958,-1.6321178225000001
SRX5388964,-0.6573393200000001
SRX5388965,-0.8826310143
SRX5388962,-0.9432629367
SRX5388963,-0.839086545
SRX6889335,-0.3065662771
SRX6889333,0.3065662771
SRX6810002,-0.10923126650000001
SRX6810004,-0.23439156700000002
SRX6810003,0.3436228335
SRX6810006,-0.1203420149
SRX6810005,-0.25271337580000003
SRX6810007,0.4224488266
ERX1818322,-0.2453183529
ERX1818321,0.2453183529
SRX2617830,-0.35790694770000003
SRX2617831,-0.3747625539
SRX2617833,-0.45571756430000004
SRX2617832,-0.6800997466
SRX2617828,-0.01598929
SRX2617827,0.0620300762
SRX2617829,-0.0460407862
SRX3456119,-0.3168202718
SRX3456118,-0.7863959409
SRX3456117,0.091865684
SRX3456101,-0.3076923332
SRX3456099,0.5015057939
SRX3456100,-0.1938134607
SRX3456107,2.2086955738
SRX3456105,1.9440437057
SRX4374122,0.35321831140000004
SRX4374121,0.5557795036000001
SRX4374123,0.2751128345
SRX4374124,-0.0870823639
SRX4374125,0.0205480574
SRX4374126,0.0665343064
SRX4374127,0.48167620310000003
SRX4374128,0.9695577843000001
SRX4374129,0.3686167132
SRX4374130,-0.292482658
SRX4374132,-0.5460709619
SRX4374131,-0.5674536624000001
SRX4374133,0.7462595664
SRX4374135,-0.38527173330000003
SRX4374134,0.17633589200000002
SRX4374138,-0.7450886563
SRX4374136,-0.31226489560000004
SRX4374137,-0.4608997792
SRX1091379,0.2546115735
SRX1091380,0.2245610565
SRX1091377,0.1508736833
SRX1091378,-0.1508736833
SRX4647145,0.037029600100000004
SRX4647146,0.1507057805
SRX4647147,0.1329473527
SRX4647144,0.0055039516
SRX4647143,0.0102971322
SRX4647142,-0.0158010838
SRX4647155,0.9710853276
SRX4647152,0.8744049862000001
SRX4647153,0.8738058511000001
SRX4647154,0.9027981527000001
SRX4647148,0.8510540836
SRX4647149,0.8918136045
SRX4647151,0.9420806386
SRX4647150,0.851460462
SRX4647123,0.0036874189000000003
SRX4647124,-0.09592606070000001
SRX4647125,0.0922386417
SRX3103185,0.0514024952
SRX3103189,0.0092788364
SRX3103187,-0.166563218
SRX3103184,0.2003457244
SRX3103188,-0.0706709333
SRX3103186,-0.1296747911
SRX1372110,-0.009202583
SRX1372111,0.13883929150000002
SRX1372108,-0.045032232000000005
SRX1372109,0.045032232000000005
SRX4506085,0.09855161920000001
SRX4506083,0.1122585156
SRX4506089,0.0862177877
SRX4506087,0.044763029
SRX4506077,0.1170957019
SRX4506079,0.0291041541
SRX4506075,-0.1483206218
SRX4506081,0.0021207658
SRX4506084,0.7667494854
SRX4506086,0.9370218696
SRX4506088,0.6999959154000001
SRX4506090,0.6973374974000001
SRX4506078,0.4472273718
SRX4506080,0.6184436953
SRX4506082,0.5227658555
SRX4506076,0.5490156153
SRX5352221,-0.6692408705
SRX5352223,-0.5531740826
SRX5352222,-0.6578148172
SRX5352229,-0.8084260466000001
SRX5352227,-0.6063910845
SRX5352228,-0.6584370522
SRX5352231,-3.5485753158
SRX5352232,-3.4523866944
SRX5352230,-3.7344945267
SRX5352225,-0.5814101017000001
SRX5352224,-0.31909741070000003
SRX5352226,-0.4801670275
SRX5352220,-0.018112636300000002
SRX5352219,-0.0394439685
SRX5352218,0.0575566048
SRX4498228,0.24248670290000002
SRX4498224,0.30517423460000004
SRX4498230,0.40861402880000003
SRX4498226,0.0973945948
SRX4498218,0.036901057
SRX4498216,-0.0933532747
SRX4498220,-0.0011815168000000001
SRX4498222,0.0576337345
SRX4498225,0.1102872225
SRX4498227,0.1272313633
SRX4498231,-0.1668188894
SRX4498229,0.0441789385
SRX4498217,-0.0919172298
SRX4498221,0.1193290347
SRX4498219,-0.0166175992
SRX4498223,0.1008798462
SRX5079928,-0.2529105304
SRX5079930,-0.4678849628
SRX5079929,-0.3419331004
SRX5079923,-0.0740225166
SRX5079924,-0.1036410561
SRX5079922,-0.1804840752
SRX5079920,-0.0189855721
SRX5079921,-0.1032050144
SRX5079919,0.1221905865
SRX5079926,-0.2389660073
SRX5079925,-0.27357881640000004
SRX5079927,-0.063516639
SRX894005,-2.1494287105
SRX894004,-2.105137821
SRX894006,-1.7546929883
SRX893999,0.1684649067
SRX894000,0.037687978500000004
SRX893998,-0.2061528852
SRX4647489,-0.1361137778
SRX4647490,0.1361137778
SRX4647492,0.03186996
SRX4647491,-0.1261067478
SRX4647496,-0.0057646954
SRX4647495,0.0232791906
SRX4647499,-0.28583612070000003
SRX4647500,-0.1521934599
SRX4647493,-0.1407979695
SRX4647494,-0.0555898742
SRX4647497,-0.1018809507
SRX4647498,0.0098612797
SRX4505482,-0.0595363152
SRX4505486,-0.1235864707
SRX4505484,-0.2415907814
