sample,Rv1199c
SRX3995807,-0.3889253167
SRX3995806,-0.8388301738
SRX3995809,-0.2863417963
SRX3995808,-0.8565023772
SRX4619048,-0.4607450521
SRX4619047,-0.8379664015
SRX4619049,-0.4724890451
SRX4619050,-0.4736180641
SRX3995804,-0.2066604877
SRX3995805,0.2066604877
SRX5089845,0.8186752813
SRX5089844,0.94629061
SRX5089860,-0.043454439500000004
SRX5089859,0.1738684868
SRX5089858,-0.1304140472
SRX5089854,-0.06349940080000001
SRX5089853,-0.2050115079
SRX5089852,-0.3050695328
SRX5089856,0.4310777033
SRX5089855,0.7360560957000001
SRX5089857,0.3174377497
SRX5089868,-0.0940772488
SRX5089866,-0.3344097341
SRX5089867,-0.5227620079
SRX5089870,0.0056783893
SRX5089869,0.46885311090000004
SRX5089871,-0.1241211049
SRX5089846,-0.06345611
SRX5089848,-0.4869439714
SRX5089847,-0.0250243182
SRX5089849,0.4665941686
SRX5089850,0.4210597246
SRX5089851,0.44946162710000004
SRX5089863,-0.6433138834000001
SRX5089861,-0.3883906869
SRX5089862,-0.28821865020000004
SRX5089865,-0.4148483704
SRX5089864,0.1069501695
SRX5388955,0.265101277
SRX5388957,-0.1325651744
SRX5388954,0.09850353170000001
SRX5388956,-0.2310396344
SRX5388960,-1.8586165267
SRX5388961,-1.4244956286
SRX5388959,-1.659457744
SRX5388958,-1.8517640321000002
SRX5388964,1.8367221301
SRX5388965,1.7002047875000001
SRX5388962,2.0489903669
SRX5388963,1.8722748455
SRX6889335,0.1394129214
SRX6889333,-0.1394129214
SRX6810002,-0.0922457612
SRX6810004,-0.0442362217
SRX6810003,0.1364819829
SRX6810006,1.2989194474999999
SRX6810005,1.2507258805
SRX6810007,1.3122748737
ERX1818322,0.146475654
ERX1818321,-0.146475654
SRX2617830,-0.5794525691
SRX2617831,-0.6094343356
SRX2617833,-0.6499359118
SRX2617832,-0.37569127350000003
SRX2617828,0.0767279141
SRX2617827,-0.0220006406
SRX2617829,-0.0547272735
SRX3456119,-0.030371584200000003
SRX3456118,0.422190316
SRX3456117,0.08590929850000001
SRX3456101,-0.3484241819
SRX3456099,0.2640611579
SRX3456100,0.08436302400000001
SRX3456107,-0.5849842151
SRX3456105,-0.594115323
SRX4374122,0.4435671252
SRX4374121,-0.09590430800000001
SRX4374123,0.2436049032
SRX4374124,0.013550185400000001
SRX4374125,-0.08601674050000001
SRX4374126,0.0724665551
SRX4374127,-0.3473206
SRX4374128,-0.3460011045
SRX4374129,0.0075484314000000005
SRX4374130,0.7173695072
SRX4374132,0.021486993200000002
SRX4374131,0.8555332165
SRX4374133,0.6586777743000001
SRX4374135,-0.2948194584
SRX4374134,0.8054699433
SRX4374138,0.9309613371000001
SRX4374136,0.8507644512
SRX4374137,0.5757135656
SRX1091379,0.9102841031000001
SRX1091380,0.9675309773
