,0
gene_id,Rv3441c
name,mrsA
operon,Op2156
gene_product,phosphoglucosamine mutase
COG,Carbohydrate transport and metabolism
regulator,"Rv0023,Rv0195,Rv0691c,csoR,Rv1816,Rv2011c,Rv3830c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3441c"">External Database</a>"
