,0
gene_id,Rv2154c
name,ftsW
operon,Op1349
gene_product,lipid II flippase FtsW
COG,"Cell cycle control, cell division, chromosome partitioning"
regulator,"whiB5,Rv0324,Rv1167c,Rv1473A,Rv2011c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2154c"">External Database</a>"
