,0
gene_id,Rv1505c
name,Rv1505c
operon,Op962
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0047c,Rv0081,Rv1255c,Rv2011c,Rv2989,devR,mtrA,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1505c"">External Database</a>"
