,0
gene_id,Rv2363
name,amiA2
operon,Op1491
gene_product,amidase
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv1776c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2363"">External Database</a>"
