Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Rv0011c,-0.008584888823446242,0.0016510612343558562,-0.00810934561379597,-0.0012237287187586278,-0.009223314565603385,0.0005550223691718372,-0.0010498285382854887,0.0003647193386997541,0.013735244078142134,-0.0025599936456080956,0.008867996983033343,-0.007775145170698432,0.0018934691435804998,-0.020071463767382655,0.005117973107553345,0.007926221517620301,-0.006865673041305289,0.012101385940539505,0.004263596529791316,0.00033898426928402484,0.010241351941279002,-0.0018995589012024499,-0.001960175683615901,0.010512202091196476,0.013319238139246292,0.0003992623538394104,0.014433346917856704,-0.010856089983382732,-0.007766921584872134,0.0017130755264618941,0.016083717556418745,-0.01649509824981955,-0.007707744205486672,0.02108066733183037,-0.0038280670693029845,0.0034150277276385685,-0.011311074431274255,0.006283897421676543,0.010815143106542937,-0.021050274465416796,0.032798103524950335,-0.003196185133733834,-0.01277938225960917
Rv0012,-0.0020499138343759355,-0.001240225909084837,8.854032832659322e-05,-0.007203870370819623,0.006617770862960562,-0.0017065716179924411,0.01382166301378629,0.009205127171046299,0.005209748772176051,0.0020386112581060093,-0.0025207254424242462,-0.002585516802069578,0.012170784601223745,0.007665690504098122,0.001622587887099093,0.007977003573906625,0.0034973719870892137,0.015940442671051335,-0.01381696525766351,-0.009928258407573932,-0.002338902021923562,0.013619279113342757,-0.011146329153694604,-0.008364366880622703,-0.004456100029533264,-0.0006594506950479349,-0.00175094814210017,0.0044712814080412385,0.0046385059726095365,-0.017830984065995283,-0.005919630445667129,0.004675417603981297,-0.010991509180834169,0.0011028903774332683,-0.0016876978577186291,-0.013541253497084498,0.007466130329868851,-0.01491251320477933,0.007304671406160813,0.005909709384066938,-0.00721091618587374,0.01573441107335005,-0.001968724264579752
Rv0013,-0.015059109953216108,-0.014681251657554104,-0.004381109366475507,-0.0034380157994707557,0.00040563224200286166,-0.0020208837142082986,0.008813076809345925,-0.007315904207529715,0.009159565339423996,0.007610686166350967,-0.004559093862679723,-0.011540187294053445,0.022471798105039666,-0.0046184959384118615,-0.008917875414686853,0.00301237886738374,0.0007569226316782858,0.009694290602132654,-0.0012573028701127606,-0.0018950773959148875,-0.003253324373236119,-0.0012342009031955888,-0.009001455414611542,-0.008268066209947363,-0.006319382386905269,-0.0005941381318709682,-0.002966951610430934,-0.0016002619997303675,0.0018678224507041276,-0.00387194280628497,0.001907997087127324,-0.018093010793506187,-0.012470353305540824,-0.0013426246883440202,0.005934230950006013,0.012910749998356822,0.013057013009578492,-0.011061678174367253,-0.0014320420451421102,0.0053795943048979885,0.009372269887837216,-0.009431768825117546,0.0036926955729422975
Rv0014c,-0.009770800432135317,-0.0027530293698125935,0.0005945679978266969,-0.0027035662762970557,-0.010183489942642891,-0.0021931370992507187,-0.0031616126686788283,-0.014022092556136357,-0.006734101268910435,-0.0009835413970165313,-0.0028014404117359813,-0.012280890404220438,-0.009175138381511884,0.004460025974459863,0.003104910468313368,0.0034017176314236697,0.011681608451715224,-0.001395098094848101,-0.003458531338149176,-0.005697173109717541,0.000884050969751734,-0.013859374157646756,0.0022978949909835825,0.005902216328877754,-0.005783913214688381,0.002377573344300443,0.001712448723533857,-0.016326383868038006,-0.012282893920901155,0.0018521662601121175,0.007372482016731577,0.0042197314083558994,-0.004615395259823476,-0.00646219093047749,0.0017310509749436226,-0.003557231293873022,-0.009506696152262158,-0.006380797540638927,0.007837921636867945,-0.003329110548737055,0.018528388788870764,-0.005438665470061755,0.012246989567750681
Rv0015c,0.0008474929383369648,0.017663723429013834,-0.0030712782797362287,-0.0015793883232517645,-0.011382025771880022,-0.0031977949019969107,-0.0078003566897997785,-0.014314422524285848,-0.0003558915461578964,-0.0008159228000008142,0.005967117553307758,-0.015553721774471937,0.004172656102339362,-0.00550693763544113,-0.0027596766117019738,-0.008581833759455617,0.008645227759614073,0.003618038891567227,0.0042985663156943806,0.004243528686031864,0.008098531218220694,-0.008479443930716275,0.005805390666088578,-0.0038379629261750398,-0.0006192054323830645,-0.0018958645861175513,0.01059563150950273,-0.008996997062417631,-0.004631055871227013,0.013692464954667955,0.0096399583203167,-0.006170336231549701,0.007381384660455837,0.0011760523089907665,0.002870975814411534,-0.009390529056978965,-0.0014348438056737383,-0.006092637575463903,0.004099919756468863,-0.005864953832394942,0.005268036715972412,-0.004979699159532006,0.01529879324494796
Rv0016c,-0.003526879329345246,0.0182676189132951,0.009977829999550741,0.0031839161090862285,-0.004870869457861735,-0.0035312541510417275,0.0028485897742554158,-0.008241672401952328,-0.012081532409250553,-0.008881541313358618,-0.017773698178356584,-0.013511039557015516,0.0014707796381272082,0.011082524987387255,-0.0023597227469858437,-0.001738917960550745,0.002013271285717743,-0.006542709264648973,0.0030494926290995424,-0.0038082137322695297,-0.0051002765705104825,-0.011564273886346309,0.008084976835348527,0.0002254086723716471,-0.015762887847890743,-0.003085367253110617,-0.0016001459531638734,-0.008673564688249565,-0.010694957845979833,0.012049888415000865,-0.0020063101478982204,-0.018216086526272185,-0.001486522810666941,-0.003069108291005305,0.0017393112482069414,-0.005053733441726044,-0.0019297437520698628,-0.015053036862961337,0.003832423534714824,-0.01713933745006521,0.003589106269111341,0.020028230555134932,-0.0051729945628874304
Rv0017c,-0.012008329562291854,0.014479664615622622,-0.0034620647034887763,-0.010622359031480635,-0.0004629200252874927,0.000465885489752714,0.004369585661647185,-0.009291486319981434,-0.009764940508702753,-0.009747630020015574,-0.023258443843532865,-0.011861560455675785,-0.003399079954616564,-0.0034645772436731493,-0.0028096980155796693,0.01371134839193679,0.0030618488220514415,-0.005832284759316211,0.005759259023073568,0.0007188777226269671,0.004180815034167037,-0.014999872159548584,0.010866270187009613,-0.007248289560787067,-0.005461977511786294,-0.001119862641487923,0.005697154192560542,-0.00610941400568343,-0.010924832958685949,-0.005135470751456738,-0.003575754942590804,-0.014660441831890969,3.038752719870192e-05,-0.0028349614699736386,0.0019302262232410165,-0.00660435571321501,-0.007052766338003893,-0.005275778747942765,-0.004644327226293444,-0.01890226286913948,0.004369070360324227,-0.0060578779567222575,0.014306046322614768
Rv0018c,-0.002397178173973244,0.011018873939554146,0.002364008187747368,-0.0029459707522212723,-0.010448928105897475,-0.004090959971656017,-0.002412525541920441,-0.012846043893374924,-0.009506965216747616,-0.006494395138016037,-0.012963052444152877,-0.012876039420699172,-0.0007350993393298435,0.004811815862476966,0.0008521088397707165,0.0005610844007456207,0.001853559957049492,0.0036038381186525004,-0.0023822709237407715,0.0006914818386821898,0.009130416522360567,-0.010981732089640024,0.002815373215088835,0.005182865280572158,-0.014681944796899939,-0.0015549484386348329,-0.015817743096119764,-0.0018898754242377906,-0.004395107694599903,-0.0022306941610512883,0.0058594278264002065,-0.015343306461377213,0.007280937951245117,-0.01234420487246419,0.005821923165370849,-0.0055291726193566525,-0.0028391602455023392,-0.009859558463224042,-0.010941968258494672,-0.010548420300312219,-0.001635487826999899,-0.010546835694706876,0.006571151318958185
Rv0019c,0.004785117781279765,0.00859335564709079,-0.006932569163683284,-0.0029211365871223732,-0.006590312298398766,-0.003372969679633233,-0.002486727675128543,-0.011984260792256562,0.006404220503746006,-0.0017686252149806878,0.0015904309281530812,-0.012001563676940835,-0.0006546163515588892,0.0021599690791180015,0.0043911341161621395,-0.002003383823163607,-0.0003972753359970677,0.011185241843213282,2.0885647443551022e-07,0.00016032128001557792,0.008324549234549724,-0.015340027799102348,-0.0009317598646121938,0.010724882587028639,-0.007352447057441507,-0.0013454044787975278,-0.011503596804245559,0.005065486989203543,0.00023267885291743614,-0.00630283190705618,0.009018031681505943,-0.014053228570429439,0.0034208759133793182,-0.00042396434556309884,0.008251882382625789,-0.00553806761157358,-0.0012806578580037645,-0.002984722621587862,-0.003378377250353791,-0.009544655136603115,-0.00586576644427824,-0.008447183601224852,0.0005409683563023258
Rv0020c,0.010066617133447728,0.000559474910516615,-0.00047573790703774954,-0.005533644361173613,-0.002971454609566675,-0.006815829869675505,0.003165700381102366,0.002844367368104464,0.0010380693430907249,0.0005290093244433465,-0.008252797463655254,-0.01416808133856281,0.0066093399158887855,-0.0008486189340583438,9.409383524835469e-05,-0.0052567239353642214,-0.0029586718085430615,-0.004111652746671585,-0.0042161353215574736,-0.011388355079602418,0.012291825078788643,-0.002738020669693534,0.0022861370800057483,0.00391654031066666,-0.0009226922978908572,0.001439075907428356,-0.001997858376287702,0.005674873705969804,-0.0034997245211867323,-0.005917122539394161,0.0077006144817237535,-0.0007179492802576203,0.004913387917287572,0.0018942230954306272,0.00032164672446252635,-0.014678563064294733,-0.0010947227414604237,0.0012655350950054331,-0.0011346827307209548,-0.013055197840142628,-0.006117566119117496,0.01742261370090247,-0.007389063634403684
Rv0021c,0.012099844238633486,-0.009103456527139876,0.004723413059872401,0.005146817801157797,0.0038687244821173257,-0.005197233759097197,0.008943997079792976,0.01640376629511854,-0.006230244099896065,-0.008853661760185047,0.019203530825406444,-0.0007051756025411273,-0.011872676118950948,0.0045177772339797745,0.007270672911944958,-0.002811138585248526,-0.013426482413241665,-0.01569240713866177,-0.007353763433231186,-0.007882581622380494,-0.011297067897470313,-0.017267182273730298,-0.01141290826679969,-0.015047607124812911,-0.014004983725023895,0.0032976462775758044,-0.0007104952549712494,0.007597280771513203,0.02130331088853737,0.0026063225122436038,-0.005082970213453133,0.010034294908981483,-0.016203541922367327,-0.015968351966679024,-0.0029438549032026295,-0.006253117975015335,0.003112895076158092,-0.006123016402545447,-0.008083802240040436,-0.011640950025362902,-0.01600636676187274,-0.004479043752678225,0.020330120269951527
Rv0022c,-0.005968807322196294,0.0014869610693887566,0.007195491972395162,0.006874049240156079,0.0022384022334888264,-0.007289287753642819,0.027697009912469504,0.018912567136142266,-0.021584629967077943,0.00961601919747299,0.020572557901518563,0.08117307037419189,0.017511596994793738,0.009740664860367,-0.011662469477202961,0.0005116540558040957,-0.019782138938838862,-0.020659082722866633,0.001324588924649411,-0.0022492668498074945,-0.029825755103792182,0.009345477314811567,-0.007210009803981407,-0.033221334680282426,0.00034472460674383484,-0.013340994499172719,-0.014828392729851552,0.0032061137771318476,0.02530271968613271,0.023704511034014122,0.011620643527321905,0.006745314573826631,-0.05414731594684781,-0.03485607899402103,-0.002210722743955221,-0.0055381686907475655,0.006959955898576271,-0.01579005574391481,-0.021784373355879936,-0.008041237943931842,-0.008820913989961416,-0.003897782755202896,0.03291297704315335
Rv0023,-0.01849276946636152,-0.004058480954883362,0.002534104472681758,-0.006998171289709047,-0.0006358286613526752,-0.0024243438113741335,-0.0027863150998208895,-0.005492062991778352,-0.019590407293603417,-0.0027965642435956147,0.0076795903563628455,-0.0001752862206167617,0.0009091994717148773,0.01726600829276875,0.004502440305315221,0.012961958003247653,-0.010840423605689547,-0.003927529992314959,7.676857888485395e-05,0.012786897592028178,0.007737126414218715,-0.014928417734371082,-0.004699258382935131,-0.022399406925223592,-0.01663399930169856,0.004574873100561948,0.0055253201322925435,0.007327457299847574,-0.00036759942104630923,0.0063462397303750305,0.005685442113494187,-0.017756747486097086,-0.007521759436384165,-0.020142742618928695,0.0008428816293299848,-0.02874577281500023,-0.0030415232829391625,-0.01542287867605208,-0.024725290823823767,-0.005011021362264598,0.0006452212276854073,-0.013135851193370686,0.00973707647475601
Rv0024,0.0077139780522276795,0.002527585091597252,-0.0001496881593499768,-0.0014246906027314075,-0.003939387111271747,-0.004040228522680484,-0.015901891578142036,0.0012533408329520788,-0.031658438533633544,0.002802329106459385,-0.01639279615240761,-0.0002428771882565548,0.012160200701505735,0.0087630331891736,0.0045988548879977945,-0.007943294041602324,-0.010076057818131059,-0.0049088796579083395,0.005714034603752329,0.006862884142418305,0.003271844570654769,0.0069289764896421965,-0.009273892335911244,-0.013030905355887613,-0.012594918841258245,0.000550043848908745,0.005672124437430883,0.001785202894324473,0.02547400564741139,0.012510113049533693,0.0008837007011629046,0.005262015049818381,-0.022010953982852438,-0.01573514585334329,-0.004226371543798778,-0.02703070011787592,-0.007537295641153447,-0.018483315371670826,-0.018602455448305362,0.000981698287983762,-0.0010004085354345515,0.005241167244240012,0.022275827560193626
Rv0025,-0.017458345726349963,0.005100402031914638,-0.0011739264860509352,0.006762513420891166,-0.0005441761762280399,-0.0018124536613851985,-0.008719369926624114,-0.0051083246857836564,-0.021888058726170327,0.0020295878423720816,0.020251086589056513,0.0049917485214647,0.00989053867585161,-0.012994517470169897,0.003489605939811355,0.0009056438737073924,-0.0023971548735807684,0.02127254570523942,-0.002893980706954094,0.008519148458589375,-0.01534884429051486,-0.009526916538470159,-0.006256051475202603,-0.018444136669525997,-0.008824613648870154,-0.009536613128342966,0.004815590588730775,-0.012281187226145936,0.006865382746562964,-0.005236370353690155,-0.006518444396575244,-0.013015742138461385,-0.011534929791552908,-0.014812959654330332,-0.006774987370705658,-0.009747786648887246,-0.018391667153551852,-0.014667188025521019,-0.00675040220375629,0.0038352528599783957,-0.0060427635746542335,0.008382130669088958,0.011246759984533112
Rv0026,-0.009364095013588165,-0.0033104072266206415,-0.0010865431059779536,-0.010541203811425339,0.001714704951047757,-0.00416790135044386,0.003723145631012428,-0.0009691297279427224,-0.004552245022219421,-0.012991465557482793,0.007513677477646142,-0.0008519402064303901,-0.0020750513099462146,-0.0030855282954646724,0.005069155769927458,-0.003833585697699707,6.289377943317329e-05,-0.005913377495069738,-0.009763772558804841,-0.003307423881441785,-0.00848538025163426,-0.01301112443534047,-0.01084417988611719,0.005464958489935294,-0.02026615924689373,-0.000526994742854571,0.004737927162471019,0.0007669269596496321,-0.002583706886362356,0.013571973967283239,0.002228491673488625,-0.01122433351582356,4.836164174870927e-05,0.008377663948245257,0.0030376590055027387,-0.00188894054901384,0.012187203287306526,-0.0002868929413638704,-0.010480652162238695,-0.006054951332542179,-0.0019469714927694245,-0.0048366070901752385,0.012476432190669224
Rv0027,0.002745657024541384,-0.010491252253410722,0.002479727076722111,-0.009741976548498892,0.010298987667420378,0.00031665716124663163,0.014367745073645868,0.0008066201264956717,0.0032538692987120975,0.009557086814638193,-0.007896245010116633,-0.011783666570054958,0.0058246468381743756,0.006613915940231093,0.00905712234823611,0.003955515819346485,-0.0012469773013957261,-0.006439623141127762,0.009616153796050738,0.007447466343773774,0.014195486319322003,0.003877590855417357,-0.009028263379412345,-0.016972108849815804,0.012241329225769008,0.007379990038364009,-0.012090772436120764,0.003096948351736477,-0.010944887624373414,-0.00376741086011278,-0.0033402803238700264,0.0021349374628170273,0.0002792832677152737,0.005055712546043923,-0.03198878062073153,-0.0025923036190564613,0.008611113792392962,-0.012824621739606794,0.01190818352701163,-0.00549274671812342,0.0029345555775972926,-0.009578668789036963,-0.006752413692276743
Rv0028,-0.009881470349189273,-0.012790579034892507,-0.008621295081869547,-0.01570220404486438,0.009066226823695425,-0.007563893729602689,0.007173726538251846,-0.0019503067870289634,0.000548059049465201,0.006076258809657912,0.05232242094706389,-0.02356179831881282,0.017626199806629293,-0.003309118020507596,0.00849550863709128,0.013750432764618637,-0.010280450096510275,-0.010768493295636833,0.006301153450238853,0.00391528517542643,0.001114740099442571,-0.0016369479622021846,0.0011049730172572345,-0.022890158717135036,0.005727977156782219,-0.0007242835678897873,-0.008957571871074209,0.03373741111465511,-0.0122176748561625,-0.005555751725546629,0.007863242418609619,-0.004562246699522463,0.0021319228651278557,0.006432369279313354,-0.020588438659734764,-0.002561586400364653,-0.00811288883092776,-0.019546837100625977,0.003101441912860796,-0.013344665398705042,0.008045794520997742,-0.017460625714277398,0.010233569428639325
Rv0029,0.006035822817296966,-0.008186599400088722,-0.01028024056689124,-0.0017773896534589361,-0.006549892184154726,-0.002580248213185062,0.006538460612874555,0.025273600618365352,-0.006625172363521763,0.002101985318723384,-0.006295700881427382,-0.0050832009652255076,-0.008450299560598383,0.0030004495372106532,0.001726887186887578,-0.020984681404665452,-0.01178935902027774,0.0020787860760159657,-0.0005403385670651418,-0.005302993205973296,-0.008608239036358843,-0.005312013528967147,-0.0037805687023388726,-0.012786131861991235,-0.0014504010612305161,-0.0024382545944821483,0.007290905408032224,0.008661948916126675,-0.001971395825496624,-0.0012532220877263648,0.0015871110251047872,-0.0022365198272057693,0.006886773354958131,0.0018168955823189938,0.01038952455081813,0.008214151899485647,2.4913462164431007e-05,-0.014103244722754045,-0.00021082291455432007,-0.01384026038181459,-0.00607798415825922,-0.008342866377402574,-0.006650596625743527
Rv0030,0.003049878733260949,0.003054235586312407,0.0052962098645484125,0.005605758860232417,-0.0035833656441690916,-0.005725427925453202,0.001744197076654772,0.01581254674025233,0.0040437369502250645,-0.0024873295390961236,-0.01097924543874642,-0.004137057627644389,-0.014536992646007284,0.01232752484919264,0.0052985738711880045,-0.006503142133940192,0.0021029434770009855,-0.002435123153695054,-0.013814030401026462,-0.017371990558243785,-0.011699885232428077,0.0068621057440181295,-0.003102062323718069,0.0108463511129482,-0.006161529454050331,-0.002306798973384362,0.013607896828687845,0.013041410534528137,-0.005419677371345379,-0.008381462684642378,0.0071416099495547995,0.00695903459198529,0.016469183460645465,-0.003719433989305045,-0.0271358125040644,0.018015999029325328,-0.00852342537638647,-0.011479395285267794,-0.006118185219189832,0.028965685707169633,-0.026340178643817245,0.01700266157423064,0.005983408161623698
Rv0032,0.019153192611061007,-0.004294635177454432,0.013176244866346347,0.010844328138821628,0.015560560119395177,-0.011756326272134915,0.021310058539517313,0.01929606536030983,-0.014804193087810433,-0.02700099888090595,-0.006496431628329334,0.0044452117943634935,-0.010824593364142415,0.016089057230256616,0.00206189945907818,-0.009344877310454119,-0.028064656086667653,0.02002667686452574,-0.007223182277959823,-0.029307386146063773,-0.029567157215596822,-0.022941993751883473,0.022380042092589127,0.0108466656388285,-0.012615133378158477,0.006663258717711486,0.012145327135471371,0.022072313708947026,0.008269191007933026,0.008862791483486678,0.005794825599869769,-0.017015447121006434,-0.016295877389116562,0.01430689427753297,-0.03642710261803808,-0.010381610152287538,0.0056499130599238475,0.01080118751308212,-0.016501404411663225,0.011367883483976257,-0.014077415215842916,-0.003533300215098048,0.019858552702784357
Rv0033,0.044480446491166045,0.004447669431159993,0.012076535835738499,-0.0006929143717255307,0.018200470828356977,-0.0009628247707700316,0.002955330611455351,0.020349263838588948,-0.008278194931814017,-0.026024781321542553,0.014452093341703975,-0.004748310734266255,0.015021806421452878,0.021810303246829546,0.012232814050071341,0.0007486207131341523,-0.0056452169383703074,-0.0031087130326056312,0.014124949983582833,-0.02893401092323221,-0.027594520633046415,-0.010809156048461183,0.022584261807202227,-0.0030599206303391796,-0.01980666482128555,-0.008234345734763485,0.0029248764966667284,0.007176503129896403,0.007018612147214582,0.016368254279529138,-0.010344190527481216,-0.006252660622895818,-0.03073501190676986,0.029009792254636423,-0.045600495477745216,-0.013403871565020214,-0.004527958898485394,0.0153012164878139,0.02732420249730434,0.021607329920972414,-0.010409557443117603,0.01623609499417097,0.021853966386151048
