,0
gene_id,Rv0736
name,rslA
operon,Op471
gene_product,anti-sigma-L factor RslA
COG,Transcription
regulator,"Rv0302,ccdA,sigL,Rv1353c,whiA,Rv1719,Rv1816,mbcA,Rv2021c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0736"">External Database</a>"
