,0
gene_id,Rv2607
name,pdxH
operon,Op1643
gene_product,pyridoxine/pyridoxamine 5'-phosphate oxidase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv0324,Rv0678,csoR,Rv1353c,marR,Rv3249c,prpR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2607"">External Database</a>"
