,0
gene_id,Rv0594
name,mce2F
operon,Op389
gene_product,Mce family protein Mce2F
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0047c,Rv0081,Rv0494,Rv0678,sigL,trcR,Rv1353c,Rv1719,Rv2034,Rv2250c,Rv2324,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0594"">External Database</a>"
