sample,Rv1937
SRX3995807,-0.3856553319
SRX3995806,0.1374784372
SRX3995809,-0.3235764088
SRX3995808,0.1250791888
SRX4619048,-0.2069176571
SRX4619047,0.20074437320000002
SRX4619049,-0.1780232975
SRX4619050,-0.320858717
SRX3995804,-0.1023867529
SRX3995805,0.1023867529
SRX5089845,0.1736729655
SRX5089844,0.2306842101
SRX5089860,-0.0285999358
SRX5089859,0.1189479373
SRX5089858,-0.0903480015
SRX5089854,0.3678431487
SRX5089853,0.3644015694
SRX5089852,0.25646061400000003
SRX5089856,-0.37284682690000004
SRX5089855,-0.5509625920000001
SRX5089857,-0.1798478454
SRX5089868,-0.44200866800000005
SRX5089866,-0.3329293893
SRX5089867,-0.4434790538
SRX5089870,-0.9254114949000001
SRX5089869,-0.8386949697
SRX5089871,-0.8540361478
SRX5089846,-0.3133138727
SRX5089848,-0.17033619190000002
SRX5089847,-0.2056538168
SRX5089849,-0.88155801
SRX5089850,-0.9383011433
SRX5089851,-0.8654921265000001
SRX5089863,-0.5697651066
SRX5089861,-0.37508993960000003
SRX5089862,-0.36684510270000004
SRX5089865,-0.9263104803000001
SRX5089864,-0.873940699
SRX5388955,-0.2252333303
SRX5388957,-0.0100878432
SRX5388954,0.1018088583
SRX5388956,0.1335123152
SRX5388960,0.7966494324000001
SRX5388961,0.9493388690000001
SRX5388959,0.8096618454000001
SRX5388958,0.6917117649
SRX5388964,0.8921922453000001
SRX5388965,1.1661548266
SRX5388962,0.9246668244
SRX5388963,0.8683780780000001
SRX6889335,0.0746266076
SRX6889333,-0.0746266076
SRX6810002,0.06254414400000001
SRX6810004,0.125357368
SRX6810003,-0.18790151200000002
SRX6810006,0.0454302602
SRX6810005,0.1110635061
SRX6810007,0.1741134772
ERX1818322,-0.3095247447
ERX1818321,0.3095247447
SRX2617830,-0.2768046903
SRX2617831,-0.2817163976
SRX2617833,-0.45903388430000003
SRX2617832,-0.3162469127
SRX2617828,-0.009108358300000001
SRX2617827,-0.0619827545
SRX2617829,0.07109111280000001
