,0
gene_id,Rv2703
name,sigA
operon,Op1705
gene_product,RNA polymerase sigma factor SigA
COG,Transcription
regulator,"Rv0047c,Rv0678,trcR,Rv1719,sigA,kstR,lsr2,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2703"">External Database</a>"
