,0
gene_id,Rv2935
name,ppsE
operon,Op1840
gene_product,phthiocerol synthesis polyketide synthase type I PpsE
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0047c,Rv0135c,Rv0302,Rv0678,phoP,csoR,Rv1353c,Rv1473A,Rv1556,Rv1719,Rv1776c,Rv1816,cmtR,Rv2011c,Rv2034,Rv2250c,Rv2887,Rv2989,devR,whiB1,Rv3249c,lsr2,sigM"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2935"">External Database</a>"
