,0
gene_id,Rv1973
name,Rv1973
operon,Op1233
gene_product,Mce associated membrane protein
COG,"Post-translational modification, protein turnover,and chaperones"
regulator,"Rv0023,Rv0047c,Rv0081,Rv0324,Rv0767c,csoR,Rv1353c,Rv1719,Rv1776c,Rv1816,mce3R,mbcA,Rv2011c,Rv2021c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1973"">External Database</a>"
