sample,Rv1028A
SRX3995807,0.0446529187
SRX3995806,-0.1285007461
SRX3995809,-0.1958985987
SRX3995808,-0.0275089937
SRX4619048,0.3362885013
SRX4619047,-0.22025729430000002
SRX4619049,-0.0972915786
SRX4619050,-0.8579424678
SRX3995804,-0.4744568836
SRX3995805,0.4744568836
SRX5089845,-0.647747249
SRX5089844,-1.2170807309
SRX5089860,0.1411358811
SRX5089859,-0.3129499392
SRX5089858,0.1718140581
SRX5089854,-1.1422351121
SRX5089853,-0.7589620734
SRX5089852,-1.4057653058000001
SRX5089856,-0.5849620185000001
SRX5089855,-0.6561263286
SRX5089857,-0.4695764563
SRX5089868,-0.2457079869
SRX5089866,-0.30090207550000003
SRX5089867,-1.2356401987
SRX5089870,0.0255671861
SRX5089869,0.37278461
SRX5089871,-0.1404936079
SRX5089846,-0.9186024079
SRX5089848,-1.3251700496
SRX5089847,-0.9737326384
SRX5089849,-0.1275878449
SRX5089850,-0.8900263658
SRX5089851,-0.2757988181
SRX5089863,0.0463591962
SRX5089861,-0.19682085
SRX5089862,0.0624219841
SRX5089865,0.1607361662
SRX5089864,0.0198295393
SRX5388955,-0.1448270067
SRX5388957,0.0516860784
SRX5388954,-0.0005236786000000001
SRX5388956,0.09366460700000001
SRX5388960,-0.8638971489
SRX5388961,-0.2432565181
SRX5388959,-0.8994560726
SRX5388958,-0.5095479612
SRX5388964,-0.3393725318
SRX5388965,-0.2212912143
SRX5388962,0.1737566161
SRX5388963,0.13559755810000002
SRX6889335,-0.9822329383
SRX6889333,0.9822329383
SRX6810002,-1.1731610119
SRX6810004,1.1686392703
SRX6810003,0.0045217416
SRX6810006,0.8432473132
SRX6810005,0.1575691331
SRX6810007,-1.1731610119
ERX1818322,-0.9510860796
ERX1818321,0.9510860796
SRX2617830,0.087310278
SRX2617831,0.0472341965
SRX2617833,-0.621655419
SRX2617832,-0.22662982350000002
SRX2617828,0.1489224193
SRX2617827,0.060101514700000004
SRX2617829,-0.20902393400000002
SRX3456119,-2.8950500041
SRX3456118,-2.8950500041
SRX3456117,-2.8950500041
SRX3456101,-2.8950500041
SRX3456099,1.0056557164
SRX3456100,1.8893942877
SRX3456107,2.2647160915
SRX3456105,2.8258152124
SRX4374122,-0.4510610353
SRX4374121,-0.0697142107
SRX4374123,-0.4148188709
SRX4374124,-0.0371264623
SRX4374125,0.0709706021
SRX4374126,-0.0338441398
SRX4374127,0.0895309625
SRX4374128,0.012482080900000001
SRX4374129,0.1978036069
SRX4374130,-1.1090305743
SRX4374132,-0.7736053472000001
SRX4374131,-0.7072762152000001
SRX4374133,0.2347713552
SRX4374135,-0.3868604446
SRX4374134,-0.6639638142000001
