,0
gene_id,Rv2166c
name,Rv2166c
operon,Op1352
gene_product,transcriptional regulator MraZ
COG,Transcription
regulator,sigH
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2166c"">External Database</a>"
