,0
gene_id,Rv3565
name,aspB
operon,Op2226
gene_product,aspartate aminotransferase AspB
COG,Amino acid transport and metabolism
regulator,"Rv0302,Rv1353c,Rv1776c,Rv2034,kstR2,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3565"">External Database</a>"
