sample,Rv0861c
SRX3995807,0.26539589620000004
SRX3995806,0.4407899927
SRX3995809,0.3763426688
SRX3995808,0.6232790053
SRX4619048,0.5535837181000001
SRX4619047,0.59513186
SRX4619049,0.6572100132
SRX4619050,0.6919585854
SRX3995804,0.2308133367
SRX3995805,-0.2308133367
SRX5089845,0.3327059746
SRX5089844,0.2074852758
SRX5089860,-0.0156933858
SRX5089859,-0.0132842202
SRX5089858,0.028977606000000003
SRX5089854,1.1170414188
SRX5089853,1.1079605638
SRX5089852,1.21007819
SRX5089856,0.44530164240000003
SRX5089855,0.5134828991
SRX5089857,0.40909065920000004
SRX5089868,1.2397785054
SRX5089866,1.2923956793
SRX5089867,1.3274713139
SRX5089870,0.3998744106
SRX5089869,0.39654533480000004
SRX5089871,0.2779817851
SRX5089846,0.6770710521000001
SRX5089848,0.6452877364
SRX5089847,0.5236240683
SRX5089849,0.4408716205
SRX5089850,0.433135082
SRX5089851,0.4932698627
SRX5089863,0.9474640291
SRX5089861,0.9872000536000001
SRX5089862,0.9456676689
SRX5089865,0.415203916
SRX5089864,0.36659681790000004
SRX5388955,-0.0754635592
SRX5388957,0.007563019000000001
SRX5388954,0.0596990052
SRX5388956,0.0082015351
SRX5388960,0.8672695992
SRX5388961,0.9117610144
SRX5388959,0.8603323074
SRX5388958,0.7210211331
SRX5388964,0.3436753228
SRX5388965,0.5301921044
SRX5388962,0.5132893573
SRX5388963,0.4752559297
SRX6889335,0.0724090949
SRX6889333,-0.0724090949
SRX6810002,-0.1357959805
SRX6810004,-0.0373401095
SRX6810003,0.1731360899
SRX6810006,0.3821577794
SRX6810005,0.12427301760000001
SRX6810007,0.49839249080000003
ERX1818322,0.34127763170000003
ERX1818321,-0.34127763170000003
SRX2617830,0.2647562546
SRX2617831,0.26689355670000003
SRX2617833,0.021399642400000002
SRX2617832,0.024231408200000002
SRX2617828,0.0269013581
SRX2617827,-0.0653166499
SRX2617829,0.0384152918
SRX3456119,0.31749453910000003
SRX3456118,0.0104261091
SRX3456117,0.1314942336
SRX3456101,-0.085678109
SRX3456099,-0.1513334544
SRX3456100,0.2370115634
SRX3456107,2.074372644
SRX3456105,2.4629792788
SRX4374122,0.5410808999
SRX4374121,0.38888334410000003
SRX4374123,0.11661318970000001
SRX4374124,0.049226638
SRX4374125,-0.028174511000000003
SRX4374126,-0.0210521271
SRX4374127,0.3565370764
SRX4374128,0.48181134010000004
SRX4374129,0.1004879774
SRX4374130,0.241381488
SRX4374132,-0.114780774
SRX4374131,0.1473204572
SRX4374133,0.5509484985
SRX4374135,0.029291475600000002
SRX4374134,0.5632535813
SRX4374138,-0.3041583275
SRX4374136,-0.1636185863
SRX4374137,-0.2108940773
SRX1091379,-0.1192875125
SRX1091380,-0.025761558
SRX1091377,0.0472692947
SRX1091378,-0.0472692947
SRX4647145,-0.0594108875
SRX4647146,-0.06742554640000001
SRX4647147,-0.0869168444
SRX4647144,0.0091082757
SRX4647143,-0.0466695127
SRX4647142,0.0375612369
SRX4647155,0.1285436059
SRX4647152,0.19808156030000001
SRX4647153,0.1650519622
SRX4647154,0.129622907
SRX4647148,0.1368965892
SRX4647149,0.07381308410000001
SRX4647151,0.0533703758
SRX4647150,0.10355348140000001
SRX4647123,0.0050050113
SRX4647124,0.037205650800000004
SRX4647125,-0.042210662100000004
SRX3103185,0.1067734288
SRX3103189,0.17237481740000002
SRX3103187,0.0562667664
SRX3103184,-7.722540000000001e-05
SRX3103188,-0.0486047972
SRX3103186,0.0486820226
SRX1372110,-0.23055041580000002
SRX1372111,-0.2643838984
SRX1372108,-0.1147729349
SRX1372109,0.1147729349
SRX4506085,0.0078195261
SRX4506083,0.0102835332
SRX4506089,0.0093331335
SRX4506087,-0.00033196610000000003
SRX4506077,-0.0033866795000000002
SRX4506079,0.0005037322
SRX4506075,0.0151015791
SRX4506081,-0.012218631800000001
SRX4506084,-0.4023877303
SRX4506086,-0.44473173800000004
SRX4506088,-0.4384358178
SRX4506090,-0.5160970794
SRX4506078,-0.5382571352000001
SRX4506080,-0.4427896584
SRX4506082,-0.4545994625
SRX4506076,-0.403162342
SRX5352221,0.6231932959
SRX5352223,0.48249496070000003
SRX5352222,0.4988915533
SRX5352229,0.09833070740000001
SRX5352227,0.0035288654
SRX5352228,-0.0058421588
SRX5352231,2.6735908386
SRX5352232,2.4927978663
SRX5352230,2.6819776188
SRX5352225,-0.4584189179
SRX5352224,-0.054754368500000004
SRX5352226,-0.28467509
SRX5352220,0.09736386400000001
SRX5352219,-0.0207082538
SRX5352218,-0.0766556103
SRX4498228,-0.036473160500000004
SRX4498224,0.0091572483
SRX4498230,0.0015267644
SRX4498226,0.0240633746
SRX4498218,-0.0197731178
SRX4498216,-0.0064641227
SRX4498220,0.0346291234
SRX4498222,-0.0083918829
SRX4498225,-0.3809690073
SRX4498227,-0.2640953137
SRX4498231,-0.3195456692
SRX4498229,-0.32664848020000004
SRX4498217,-0.3693324342
SRX4498221,-0.3654247483
SRX4498219,-0.3517347283
SRX4498223,-0.3121155057
SRX5079928,-0.17534193550000002
SRX5079930,-0.15758293580000002
