,0
gene_id,Rv0423c
name,thiC
operon,Op283
gene_product,phosphomethylpyrimidine synthase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,csoR,Rv1473A,Rv1776c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0423c"">External Database</a>"
