sample,Rv2308a
SRX3995807,0.0866688494
SRX3995806,0.4766112213
SRX3995809,0.23439051800000002
SRX3995808,0.5447470181
SRX4619048,0.4517827918
SRX4619047,0.1311014769
SRX4619049,0.38999546350000003
SRX4619050,0.46594003500000003
SRX3995804,0.11976070330000001
SRX3995805,-0.11976070330000001
SRX5089845,0.1880223906
SRX5089844,0.1394647991
SRX5089860,-0.1326075012
SRX5089859,-0.0233664344
SRX5089858,0.1559739356
SRX5089854,0.5003771218
SRX5089853,0.6477048231
SRX5089852,0.7323394750000001
SRX5089856,0.0472480949
SRX5089855,0.0638427489
SRX5089857,0.0442597504
SRX5089868,0.9081844125
SRX5089866,0.8982260925000001
SRX5089867,0.9479099188000001
SRX5089870,0.08144386740000001
SRX5089869,0.2675447965
SRX5089871,0.057391030200000005
SRX5089846,0.38301575600000004
SRX5089848,0.515699028
SRX5089847,0.3192032997
SRX5089849,0.16357902030000002
SRX5089850,0.1957930396
SRX5089851,0.24920837
SRX5089863,0.6809576745
SRX5089861,0.9442241248000001
SRX5089862,0.9214445274
SRX5089865,-0.13166594110000002
SRX5089864,0.19818051650000001
SRX5388955,-0.1990761977
SRX5388957,-0.0062507168
SRX5388954,-0.0147733815
SRX5388956,0.220100296
SRX5388960,0.34689895200000004
SRX5388961,0.5122150827
SRX5388959,0.2795901073
SRX5388958,0.1973381788
SRX5388964,-0.3042010066
SRX5388965,0.1008978866
SRX5388962,-0.0002253794
SRX5388963,-0.2478102168
SRX6889335,0.0750815698
SRX6889333,-0.0750815698
SRX6810002,-0.6400009963000001
SRX6810004,0.2664456723
SRX6810003,0.3735553239
SRX6810006,0.7136515303000001
SRX6810005,0.6149485598000001
SRX6810007,0.5506341454
ERX1818322,0.2511280249
ERX1818321,-0.2511280249
SRX2617830,0.6204342474
SRX2617831,0.4184515676
SRX2617833,0.0194588897
SRX2617832,-0.0130494061
SRX2617828,0.1987247067
SRX2617827,-0.2795826553
SRX2617829,0.08085794860000001
SRX3456119,0.4100417069
SRX3456118,0.7463690524000001
SRX3456117,-3.0750387637
SRX3456101,-0.5848298419
SRX3456099,0.059835735200000004
SRX3456100,0.5249941067
SRX3456107,1.8372604418
SRX3456105,1.5736484839
SRX4374122,0.3776446888
SRX4374121,0.3257259106
SRX4374123,-0.10794534580000001
SRX4374124,-0.0467662326
SRX4374125,0.1358504034
SRX4374126,-0.08908417090000001
SRX4374127,0.0456339362
SRX4374128,0.35909115820000004
SRX4374129,0.0863048919
SRX4374130,0.034313995800000004
SRX4374132,-0.19460725380000002
SRX4374131,0.012616328100000001
SRX4374133,-0.014085323600000001
SRX4374135,-0.1441086802
SRX4374134,0.3507020634
SRX4374138,-0.44386945710000003
SRX4374136,0.1633787049
SRX4374137,-0.33072491390000003
SRX1091379,0.1568996065
SRX1091380,0.2812422592
SRX1091377,0.0250624896
SRX1091378,-0.0250624896
SRX4647145,0.2016832336
SRX4647146,0.22396189330000002
SRX4647147,0.0605710537
SRX4647144,0.048263999
SRX4647143,-0.060607879100000005
SRX4647142,0.012343880100000001
SRX4647155,-0.6995741151
SRX4647152,-0.7326063978
SRX4647153,-0.5608072107000001
SRX4647154,-0.6052637174000001
SRX4647148,-0.6669234402
SRX4647149,-0.5504301765
SRX4647151,-0.7535034126
SRX4647150,-0.5736803622000001
SRX4647123,0.16733754850000002
SRX4647124,-0.0107716775
SRX4647125,-0.15656587100000002
SRX3103185,-0.124132452
SRX3103189,-0.1327477501
SRX3103187,-0.0698300117
SRX3103184,-0.1080438071
SRX3103188,-0.0789380626
SRX3103186,0.1869818697
SRX1372110,-0.0394546285
SRX1372111,-0.3166169314
SRX1372108,-0.3626843122
SRX1372109,0.3626843122
SRX4506085,0.0589399663
SRX4506083,-0.040136196000000006
SRX4506089,-0.0241100387
SRX4506087,-0.0687032229
SRX4506077,-0.019602036
SRX4506079,0.057334121800000006
SRX4506075,0.0024272961000000003
SRX4506081,-0.0401593819
SRX4506084,-0.4275133997
SRX4506086,-0.5631846236
SRX4506088,-0.7416311961000001
SRX4506090,-0.6220950392
SRX4506078,-0.7500704625
SRX4506080,-0.7410334249
SRX4506082,-0.48825431680000003
SRX4506076,-0.6152165259
SRX5352221,-0.9506851618000001
SRX5352223,-0.3271802001
SRX5352222,-0.15926568800000002
SRX5352229,0.9662211313
SRX5352227,1.0878729768
SRX5352228,1.0123667231
SRX5352231,-3.2142799271
SRX5352232,-2.023596558
SRX5352230,-2.8696806521
SRX5352225,-0.8294313736000001
SRX5352224,-0.7496566618
SRX5352226,-1.0844401255
SRX5352220,0.0866077434
SRX5352219,0.08233743360000001
SRX5352218,-0.168945177
SRX4498228,-0.08706142630000001
SRX4498224,-0.0106202519
SRX4498230,-0.0770420429
SRX4498226,0.13423015500000002
SRX4498218,0.16780964950000002
SRX4498216,-0.1483964074
SRX4498220,-0.0664174735
SRX4498222,0.0470042314
SRX4498225,-0.2454092651
SRX4498227,-0.3537997565
SRX4498231,-0.1801365172
SRX4498229,-0.15503511
SRX4498217,-0.3433105667
SRX4498221,-0.42074741800000004
SRX4498219,-0.3297607598
SRX4498223,-0.29737585510000003
SRX5079928,-0.5240050099
SRX5079930,-0.4516758381
SRX5079929,-0.48654803820000003
SRX5079923,-0.6565379883
SRX5079924,-0.156577618
SRX5079922,-0.4196190368
SRX5079920,-0.0042493325
SRX5079921,-0.2472051009
SRX5079919,0.2514544335
SRX5079926,-0.1814897369
SRX5079925,-0.19899670390000002
SRX5079927,-0.2844867915
SRX894005,-0.2049979144
SRX894004,0.1194240356
SRX894006,-0.355702964
SRX893999,-0.0073901455000000005
SRX894000,0.1173075809
SRX893998,-0.10991743550000001
SRX4647489,-0.0559194982
SRX4647490,0.0559194982
SRX4647492,-0.0591192668
SRX4647491,0.0196887743
SRX4647496,-0.0456021506
SRX4647495,0.1908854251
SRX4647499,0.10118783120000001
SRX4647500,-0.22090398700000002
SRX4647493,-0.39280836680000003
SRX4647494,0.1992329525
SRX4647497,-0.040001337000000005
SRX4647498,0.0691179002
SRX4505482,0.0069521226
SRX4505486,-0.06991842
SRX4505484,-0.0117237811
SRX4505473,-0.051690410400000004
SRX4505476,-0.10720290930000001
SRX4505480,-0.0097416714
SRX4505478,0.23494117080000002
SRX4505474,-0.1179965902
SRX4505483,0.26081834200000004
SRX4505485,0.3955579006
SRX4505487,0.5655745805
SRX4505488,0.0860525561
SRX4505481,0.5793139137000001
SRX4505477,0.4440025866
SRX4505475,0.3137450252
SRX4505479,0.5301648209000001
SRX4605773,-0.4947824939
SRX4605774,-0.42833847890000004
SRX4605772,-0.0465827796
SRX4605771,0.0465827796
SRX5178871,-0.1170454773
SRX5178872,0.0172699831
SRX5178868,0.2267345926
SRX5178870,-0.2857039782
SRX5178869,0.0589693856
ERX1404045,-0.3572161535
ERX1404046,0.3572161535
ERX1404043,-0.8601575791
ERX1404044,-0.2352372126
ERX237502,-0.0195544531
ERX237505,0.9346386151
ERX237506,0.4545588511
ERX237500,-2.4085154522
ERX237497,-2.224589113
ERX237499,-1.4739947604
ERX237507,0.45487947100000004
ERX237496,0.2279093648
ERX237504,-0.6827888358
ERX3772318,-0.07218775200000001
ERX3772320,-0.1425559256
ERX3772319,0.132855204
ERX3772321,-0.3668700948
ERX3772322,-0.2536908798
ERX3772323,0.6205609746
SRX4314262,-0.0376033173
SRX4314263,-0.3787236996
SRX4314261,0.4163270169
SRX4314265,0.0669525081
SRX4314266,0.0011751717
SRX4314264,-0.3039183186
SRX4314268,-1.446456315
SRX4314267,-0.7840545652
SRX4314271,-1.2235364773
SRX4314272,-0.21104996750000002
SRX4314275,-2.1569485728
SRX4314274,-2.1824431874
SRX4314273,-5.5197830101
SRX4314278,-2.2241968828
SRX4314276,-1.4971141275
