,0
gene_id,Rv1931c
name,Rv1931c
operon,Op1216
gene_product,transcriptional regulator
COG,Transcription
regulator,"Rv0023,Rv0678,Rv1776c,mce3R,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1931c"">External Database</a>"
