,0
gene_id,Rv0879c
name,Rv0879c
operon,Op570
gene_product,transmembrane protein
COG,Function unknown
regulator,"Rv0023,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0879c"">External Database</a>"
