,0
gene_id,Rv2516c
name,Rv2516c
operon,Op1590
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0023,Rv0047c,mprA,mprB,trcR,Rv1353c,Rv3249c,Rv3488,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2516c"">External Database</a>"
