,0
gene_id,Rv2066
name,cobIJ
operon,Op1292
gene_product,bifunctional S-adenosyl-L-methionine-precorrin-2 methyl transferase/precorrin-3 methylase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0678,csoR,Rv2324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2066"">External Database</a>"
