,0
gene_id,Rv1110
name,lytB2
operon,Op723
gene_product,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
COG,Lipid transport and metabolism
regulator,"Rv0023,csoR,Rv1816,Rv3249c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1110"">External Database</a>"
