,0
gene_id,Rv3432c
name,gadB
operon,Op2152
gene_product,glutamate decarboxylase GadB
COG,Amino acid transport and metabolism
regulator,"Rv0047c,csoR,Rv1776c,Rv2324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3432c"">External Database</a>"
