,0
gene_id,Rv1237
name,sugB
operon,Op810
gene_product,sugar ABC transporter permease SugB
COG,Inorganic ion transport and metabolism
regulator,"Rv1353c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1237"">External Database</a>"
