,0
gene_id,Rv2163c
name,pbpB
operon,Op1352
gene_product,penicillin-binding membrane protein PbpB
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0081,Rv0135c,Rv0465c,csoR,Rv1049,Rv1776c,sigH,Rv3249c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2163c"">External Database</a>"
