,0
gene_id,Rv2645
name,Rv2645
operon,Op1671
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0023,Rv1353c,Rv1776c,Rv1816,Rv2011c,sigH,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2645"">External Database</a>"
