,0
gene_id,Rv2932
name,ppsB
operon,Op1840
gene_product,phthiocerol synthesis polyketide synthase type I PpsB
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"whiB5,Rv0023,phoP,Rv0767c,csoR,mprA,mprB,trcR,Rv1049,Rv1353c,Rv1719,Rv1776c,Rv1816,Rv2034,lsr2,sigM,lysG"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2932"">External Database</a>"
