sample,Rv0592
SRX3995807,0.1989030625
SRX3995806,0.11343374090000001
SRX3995809,0.28109032640000003
SRX3995808,0.1084915872
SRX4619048,0.0981982158
SRX4619047,-0.0338847566
SRX4619049,0.24172754870000002
SRX4619050,0.1484630338
SRX3995804,0.0387765583
SRX3995805,-0.0387765583
SRX5089845,1.1369968239000001
SRX5089844,0.8660844622
SRX5089860,-0.0194907273
SRX5089859,-0.0461056565
SRX5089858,0.0655963838
SRX5089854,0.9158104036
SRX5089853,0.8298095291
SRX5089852,1.0679482176
SRX5089856,0.0664992833
SRX5089855,0.028928859300000002
SRX5089857,0.1087287943
SRX5089868,-0.38634573850000004
SRX5089866,-0.1633764277
SRX5089867,-0.2191977577
SRX5089870,-0.8849090359
SRX5089869,-0.7002100335
SRX5089871,-0.7724439731
SRX5089846,-0.1192677914
SRX5089848,-0.2016504788
SRX5089847,-0.2758989632
SRX5089849,-0.1930627567
SRX5089850,-0.1474714668
SRX5089851,0.0712812325
SRX5089863,-1.0564365855
SRX5089861,-1.0064411304
SRX5089862,-0.8450313497
SRX5089865,-1.1520498132
SRX5089864,-1.1022832284
SRX5388955,-0.19755998630000002
SRX5388957,-0.0480042778
SRX5388954,0.12414132030000001
SRX5388956,0.1214229438
SRX5388960,-0.44434612490000003
SRX5388961,0.32437271370000004
SRX5388959,-0.3371216866
SRX5388958,-0.2710320874
SRX5388964,-0.2988235134
SRX5388965,0.3030376517
SRX5388962,0.3569236454
SRX5388963,-0.0249532631
SRX6889335,-0.10471234160000001
SRX6889333,0.10471234160000001
SRX6810002,0.2314828595
SRX6810004,-0.3542653678
SRX6810003,0.12278250830000001
SRX6810006,0.5876954632
SRX6810005,0.460115162
SRX6810007,0.7472376354
ERX1818322,-0.0978536106
ERX1818321,0.0978536106
SRX2617830,0.3288428088
SRX2617831,0.2979067804
SRX2617833,-0.3467550734
SRX2617832,-0.4254957606
SRX2617828,-0.1191826035
SRX2617827,-0.0052243982
SRX2617829,0.1244070017
SRX3456119,0.8021074417
SRX3456118,0.0804891678
SRX3456117,0.35841679400000004
SRX3456101,0.3416706439
SRX3456099,0.5449730567000001
SRX3456100,-0.8866437006000001
SRX3456107,1.9908527524
SRX3456105,1.9817456434
SRX4374122,-0.4444252448
SRX4374121,-0.5523360637
SRX4374123,-0.8104296562000001
SRX4374124,0.0307137201
SRX4374125,-0.11366876740000001
SRX4374126,0.0829550473
SRX4374127,-0.1770067844
SRX4374128,-0.4347331457
SRX4374129,-0.6536944291
SRX4374130,-1.0863430602
SRX4374132,-1.4702672795
SRX4374131,-1.3016652573
SRX4374133,-0.6498442614000001
SRX4374135,-0.9931810138
SRX4374134,-0.7964163595
SRX4374138,-1.4890891629
SRX4374136,-1.0078188372
SRX4374137,-1.425058419
SRX1091379,0.7679517328000001
SRX1091380,0.8070786556
SRX1091377,-0.06582298140000001
SRX1091378,0.06582298140000001
SRX4647145,0.32613482520000003
SRX4647146,0.0900099681
SRX4647147,0.2053815143
SRX4647144,0.0051802155
SRX4647143,-0.1600019114
SRX4647142,0.1548216959
SRX4647155,0.0556061655
SRX4647152,-0.08262287210000001
SRX4647153,-0.009838842
SRX4647154,-0.386542394
SRX4647148,0.2226242789
SRX4647149,0.0449992831
SRX4647151,0.1541055214
SRX4647150,0.1717049733
SRX4647123,0.0316142423
SRX4647124,0.1296294992
SRX4647125,-0.1612437415
SRX3103185,-0.0581028496
SRX3103189,0.41755012500000005
SRX3103187,0.3072027737
SRX3103184,-0.42236075910000004
SRX3103188,0.1359009088
SRX3103186,0.2864598503
SRX1372110,-0.2478039947
SRX1372111,-0.3709884765
SRX1372108,-0.1573913136
SRX1372109,0.1573913136
SRX4506085,0.09436706160000001
SRX4506083,0.06955252270000001
SRX4506089,0.1290766516
SRX4506087,0.077907657
SRX4506077,-0.0814451239
SRX4506079,0.06701576790000001
SRX4506075,0.0355507006
SRX4506081,-0.0211213446
SRX4506084,-0.047341022600000005
SRX4506086,-0.1737421157
SRX4506088,-0.07602971950000001
SRX4506090,0.0011364601
SRX4506078,0.0166188607
SRX4506080,0.1281029748
SRX4506082,0.025909465000000003
SRX4506076,-0.0050177071
SRX5352221,0.2837315198
SRX5352223,0.27906505400000003
SRX5352222,0.31110562610000003
SRX5352229,0.1007630179
SRX5352227,-0.0779341994
SRX5352228,-0.0151615944
SRX5352231,0.3368763873
SRX5352232,0.0698160526
SRX5352230,0.2146674646
SRX5352225,0.2206384354
SRX5352224,0.2287716039
SRX5352226,0.113317394
SRX5352220,0.179637485
SRX5352219,-0.223632032
SRX5352218,0.043994547
SRX4498228,-0.0251491722
SRX4498224,-0.11728476800000001
SRX4498230,-0.1359970188
SRX4498226,-0.0614666274
SRX4498218,-0.08745679690000001
SRX4498216,-0.0921730348
SRX4498220,-0.0217157168
SRX4498222,0.2013455485
SRX4498225,-0.27808093500000003
SRX4498227,-0.1002591827
SRX4498231,-0.0795820985
SRX4498229,-0.1884132419
SRX4498217,-0.0316625573
SRX4498221,-0.0506163674
SRX4498219,0.0021092152000000003
SRX4498223,-0.0841743484
SRX5079928,-0.54639157
SRX5079930,-0.6880428392
SRX5079929,-0.5823767837
SRX5079923,-0.8725896780000001
SRX5079924,-0.44582189510000003
SRX5079922,-0.6695740765
SRX5079920,0.0386170719
SRX5079921,0.012914773400000001
SRX5079919,-0.051531845400000005
SRX5079926,-0.4825378542
SRX5079925,-0.38466752860000003
SRX5079927,-0.6760800085
SRX894005,2.787378255
SRX894004,2.4261246181000002
SRX894006,2.6929216331
SRX893999,-0.1077102949
SRX894000,-0.0315487942
SRX893998,0.1392590892
SRX4647489,0.148339034
SRX4647490,-0.148339034
SRX4647492,0.17239376380000002
SRX4647491,0.136501583
SRX4647496,0.4350264576
SRX4647495,0.3252698525
SRX4647499,0.2008600932
SRX4647500,0.2280144257
SRX4647493,0.27573391340000003
SRX4647494,0.3899966966
SRX4647497,0.267762675
SRX4647498,0.5830539838000001
SRX4505482,0.0150029198
SRX4505486,0.0196425905
SRX4505484,0.17882340700000002
SRX4505473,0.0236789115
SRX4505476,0.1273310491
SRX4505480,-0.0367610606
SRX4505478,0.016517951700000002
SRX4505474,-0.1070879401
SRX4505483,-0.41824817010000004
SRX4505485,-0.5591054531
SRX4505487,-0.4481274362
SRX4505488,-0.48253711180000003
SRX4505481,-0.22107241290000001
SRX4505477,-0.3112909346
SRX4505475,-0.2729849413
SRX4505479,-0.23289715090000002
SRX4605773,-0.027732505100000002
SRX4605774,-0.0201200983
SRX4605772,0.0544564923
SRX4605771,-0.0544564923
SRX5178871,0.015538548400000001
SRX5178872,-0.4703665986
SRX5178868,0.13858700540000002
SRX5178870,0.008944407100000001
SRX5178869,-0.14753141250000001
ERX1404045,0.0172824507
ERX1404046,-0.0172824507
ERX1404043,-0.0872992345
ERX1404044,0.1603656047
ERX237502,0.10894484110000001
ERX237505,0.0815573476
ERX237506,-0.6403530277
ERX237500,0.8179424307000001
ERX237497,0.8807592132000001
ERX237499,0.7563292895
ERX237507,0.0590972711
ERX237496,0.12823921970000002
ERX237504,-0.1873364908
ERX3772318,-0.0376860959
ERX3772320,-0.087647816
ERX3772319,0.14855943700000002
ERX3772321,-0.337393928
ERX3772322,-0.034112555600000004
ERX3772323,0.3715064836
SRX4314262,-0.4052930657
SRX4314263,-0.1515745506
SRX4314261,0.5568676162
SRX4314265,0.064093366
SRX4314266,0.22694371840000002
SRX4314264,-0.1805798344
SRX4314268,-0.5861609388
SRX4314267,-0.7848000654
SRX4314271,-0.4348126659
SRX4314272,-2.0358756385
SRX4314275,-1.7158186007
SRX4314274,-1.5257637346
SRX4314273,-0.8887195901
SRX4314278,-1.3811826404
SRX4314276,-1.2081475275
SRX4314281,-1.4157300324
SRX4314279,-1.2544470319
SRX4314280,-1.564996837
SRX4314284,-2.2177181546
SRX4314283,-2.0658813892
SRX4314282,-1.5124772213000002
SRX4314293,-1.0198822083
SRX4314292,-1.4051988321
SRX4314291,-1.5792992931
SRX4314297,-0.8463804214
SRX4314298,-1.570103046
SRX4314299,-1.2910437059
SRX4314302,-1.5970347521
SRX4314301,-1.4748757531
SRX4314300,-1.0754302279
SRX4314305,-1.5778572195
SRX4314304,-1.8362220305
SRX4314303,-1.0690347238
SRX4314309,-2.3216934878
SRX4314306,-1.0170853118
SRX4314308,-1.6063946266
SRX4314307,-1.7471609428
SRX4314311,-2.0447483087
SRX4314317,-0.18809028260000002
SRX4314316,-0.44031189400000004
SRX4314318,-1.4590413834
SRX4314319,-1.4790865429
SRX4314331,-1.3358868401000001
SRX4314330,-1.3470042222
SRX4314332,-0.9750750771000001
SRX4314335,-1.3694202058
SRX4314334,-1.8721216102
SRX4314333,-1.1681224197
SRX4314338,-1.4400455852
SRX4314336,-1.2658673042
SRX4314337,-1.3590010208
SRX4314339,-1.0267883843
SRX4314340,-1.2938019636
SRX4314341,-1.0025424764
