,0
gene_id,Rv1884c
name,rpfC
operon,Op1184
gene_product,resuscitation-promoting factor RpfC
COG,Function unknown
regulator,"Rv0023,sigK,csoR,Rv1219c,sigE,Rv1353c,Rv1776c,mbcA,devR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1884c"">External Database</a>"
