,0
gene_id,Rv3019c
name,esxR
operon,Op1895
gene_product,ESAT-6 like protein EsxR
COG,Function unknown
regulator,"mprA,mprB,sigH,lsr2,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3019c"">External Database</a>"
