,0
gene_id,Rv0557
name,mgtA
operon,Op367
gene_product,GDP-mannose-dependent alpha-mannosyltransferase
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0047c,Rv0302,csoR,mprA,mprB,whiA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0557"">External Database</a>"
