,0
gene_id,Rv3623
name,lpqG
operon,Op2260
gene_product,lipoprotein LpqG
COG,Function unknown
regulator,"Rv0081,phoP,trcR,Rv1353c,Rv1719,Rv1816,Rv2021c,sigH,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3623"">External Database</a>"
