,0
gene_id,Rv0780
name,purC
operon,Op500
gene_product,phosphoribosylaminoimidazole-succinocarboxamide synthase
COG,Nucleotide transport and metabolism
regulator,"Rv0023,Rv0047c,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0780"">External Database</a>"
