,0
gene_id,Rv0004
name,Rv0004
operon,Op2
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0324,Rv1473A,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0004"">External Database</a>"
