sample,Rv2210c
SRX3995807,-0.085305085
SRX3995806,0.33841633800000004
SRX3995809,-0.027542497200000002
SRX3995808,0.3190209673
SRX4619048,0.0627270375
SRX4619047,0.3577154904
SRX4619049,0.054449806
SRX4619050,0.08972159860000001
SRX3995804,-0.0914623387
SRX3995805,0.0914623387
SRX5089845,0.1952868008
SRX5089844,0.0388183905
SRX5089860,0.0336555391
SRX5089859,-0.1140776265
SRX5089858,0.08042208740000001
SRX5089854,1.8112884663000002
SRX5089853,1.6314659825
SRX5089852,1.606491223
SRX5089856,0.37895307770000003
SRX5089855,0.4486949102
SRX5089857,0.4486912314
SRX5089868,1.3031875084
SRX5089866,1.3123583747
SRX5089867,1.1178822637
SRX5089870,0.4033156552
SRX5089869,0.5541582436
SRX5089871,0.5918412777000001
SRX5089846,1.5954305513
SRX5089848,1.5028850153
SRX5089847,1.5170209679000002
SRX5089849,0.43618726700000005
SRX5089850,0.40475047410000004
SRX5089851,0.47195957980000003
SRX5089863,1.3617594941
SRX5089861,1.3319548625
SRX5089862,1.3472515372
SRX5089865,0.6053577178
SRX5089864,0.5911172786000001
SRX5388955,0.0449760425
SRX5388957,-0.0375994611
SRX5388954,0.0218569917
SRX5388956,-0.0292335731
SRX5388960,0.6394014184
SRX5388961,0.6245624164
SRX5388959,0.6545502104
SRX5388958,0.6818854866
SRX5388964,0.0157883165
SRX5388965,-0.0740998087
SRX5388962,0.0053694361000000005
SRX5388963,-0.11356801700000001
SRX6889335,0.0686655619
SRX6889333,-0.0686655619
SRX6810002,-0.0871278208
SRX6810004,0.0531250624
SRX6810003,0.0340027584
SRX6810006,0.5925117533
SRX6810005,0.4276690716
SRX6810007,0.7890356697
ERX1818322,-0.055406120600000004
ERX1818321,0.055406120600000004
SRX2617830,-0.1105852248
SRX2617831,-0.0942613491
SRX2617833,-0.554890718
SRX2617832,-0.5592761766000001
SRX2617828,-0.0576501372
SRX2617827,0.0244615967
SRX2617829,0.0331885404
SRX3456119,-0.0338298468
SRX3456118,-0.1301434846
SRX3456117,0.0429985088
SRX3456101,0.131261237
SRX3456099,0.041151935
SRX3456100,-0.172413172
SRX3456107,0.6547189313
SRX3456105,0.5870574344
SRX4374122,0.2132515139
SRX4374121,0.1272229085
SRX4374123,-0.0720500834
SRX4374124,0.09700770800000001
SRX4374125,-0.0921731276
SRX4374126,-0.0048345804
SRX4374127,0.21595112160000002
SRX4374128,0.4389586547
SRX4374129,-0.0178270796
SRX4374130,0.2199681018
SRX4374132,-0.038296096
SRX4374131,0.1275703194
SRX4374133,0.38576714510000004
SRX4374135,0.13627403700000001
SRX4374134,0.4061028226
SRX4374138,0.18575452950000002
