,0
gene_id,Rv0757
name,phoP
operon,Op487
gene_product,two component system response transcriptional positive regulator PhoP
COG,Transcription
regulator,"pyrR,whiB1,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0757"">External Database</a>"
