,0
gene_id,Rv2499c
name,Rv2499c
operon,Op1579
gene_product,oxidase regulatory-like protein
COG,Lipid transport and metabolism
regulator,"Rv0023,csoR,trcR,Rv1353c,Rv1776c,Rv1816,Rv2250c,bkaR,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2499c"">External Database</a>"
