sample,Rv3022A
SRX3995807,0.9083050299000001
SRX3995806,-0.28353698
SRX3995809,0.5660297682000001
SRX3995808,0.7708023610000001
SRX4619048,-0.28353698
SRX4619047,-0.28353698
SRX4619049,-0.28353698
SRX4619050,0.8943978767
SRX3995804,0.28353698
SRX3995805,-0.28353698
SRX5089845,-0.8842757294
SRX5089844,-1.1581929127
SRX5089860,0.2128007983
SRX5089859,0.11713216920000001
SRX5089858,-0.3299329675
SRX5089854,-1.4074734235
SRX5089853,-1.4410403778
SRX5089852,-1.7710132015000002
SRX5089856,-1.0035503997
SRX5089855,-0.6351448099
SRX5089857,-0.7588598771
SRX5089868,-1.304507115
SRX5089866,-0.9751665711
SRX5089867,-1.9887745267999999
SRX5089870,-0.3286981949
SRX5089869,-0.1666260584
SRX5089871,-0.09072441440000001
SRX5089846,-0.9273601867000001
SRX5089848,-1.1538370870999999
SRX5089847,-1.068848186
SRX5089849,-0.46691249420000003
SRX5089850,-0.5891894107
SRX5089851,-0.7653382964000001
SRX5089863,-1.235552327
SRX5089861,-1.2237121649
SRX5089862,-0.7132014934
SRX5089865,-0.19751717130000002
SRX5089864,-0.8548620193
SRX5388955,-0.011736012
SRX5388957,0.0219635025
SRX5388954,0.16290072260000002
SRX5388956,-0.1731282131
SRX5388960,-0.6680066048000001
SRX5388961,0.5243581192
SRX5388959,-0.4504993987
SRX5388958,-0.19588259260000002
SRX5388964,-0.210162398
SRX5388965,0.2359377731
SRX5388962,0.6019046018
SRX5388963,0.3619676737
SRX6889335,0.1623494219
SRX6889333,-0.1623494219
SRX6810002,0.402617164
SRX6810004,-0.3860997828
SRX6810003,-0.0165173811
SRX6810006,1.070663463
SRX6810005,1.2987563777
SRX6810007,0.41801407300000004
ERX1818322,0.8856621167000001
ERX1818321,-0.8856621167000001
SRX2617830,0.5103668309
SRX2617831,0.6933222851
SRX2617833,-0.0293691236
SRX2617832,-0.06558686180000001
SRX2617828,0.17163524200000002
SRX2617827,-0.26519804610000003
SRX2617829,0.09356280410000001
SRX3456119,0.057417014700000005
SRX3456118,0.10064369520000001
SRX3456117,0.0811840095
SRX3456101,0.1003259724
SRX3456099,-0.209138486
SRX3456100,0.1088125137
SRX3456107,-4.5040979608
SRX3456105,-3.0951600412
SRX4374122,-0.8760933586
SRX4374121,-1.0586053022
SRX4374123,-0.6662658297
SRX4374124,0.1864807392
SRX4374125,-0.1622336158
SRX4374126,-0.024247123500000002
SRX4374127,0.4086342832
SRX4374128,-0.0633361372
SRX4374129,0.2614699841
SRX4374130,-0.24938044110000002
SRX4374132,-0.2626077244
SRX4374131,-0.47043944130000004
SRX4374133,-0.7717446632
SRX4374135,-0.5780403633
SRX4374134,-0.4646557597
SRX4374138,0.6121073094
SRX4374136,0.9202199544
SRX4374137,0.33755362980000003
SRX1091379,0.4703492742
SRX1091380,1.4346813714
SRX1091377,-0.1735850126
SRX1091378,0.1735850126
SRX4647145,-0.0424636643
SRX4647146,0.8487650503
SRX4647147,0.5826129687
SRX4647144,0.0318081557
SRX4647143,0.35670016590000003
SRX4647142,-0.38850832160000004
SRX4647155,0.3931658823
SRX4647152,1.4793886671
SRX4647153,0.9894839962
SRX4647154,0.1228551843
SRX4647148,1.3464522246000001
SRX4647149,1.4511295558000001
SRX4647151,1.3906253112
SRX4647150,1.0688553994
SRX4647123,-0.2941979469
SRX4647124,1.3752284329
SRX4647125,-1.081030486
SRX3103185,0.3467582799
SRX3103189,-0.2445561976
SRX3103187,0.39566959030000004
SRX3103184,0.2978213717
SRX3103188,-0.08729136750000001
SRX3103186,-0.2105300042
SRX1372110,-0.4018433024
SRX1372111,-0.1695378325
SRX1372108,-0.6542541741
SRX1372109,0.6542541741
SRX4506085,0.5697064583
SRX4506083,0.49788276540000004
SRX4506089,-0.1888549388
SRX4506087,0.1452263651
SRX4506077,-0.6873295959
SRX4506079,0.42446933470000003
SRX4506075,-0.8372253722
SRX4506081,1.1000856334
SRX4506084,-0.2780306419
SRX4506086,0.3971470532
SRX4506088,0.9730189851000001
SRX4506090,-0.6231555336
SRX4506078,-0.3065513072
SRX4506080,1.3127663426
SRX4506082,0.8120602445
SRX4506076,0.5509382879
SRX5352221,0.06477482100000001
SRX5352223,-0.2380155703
SRX5352222,0.20388183880000002
SRX5352229,0.6981338278
SRX5352227,0.1078266105
SRX5352228,1.6039540551
SRX5352231,0.0778404072
SRX5352232,-1.7679398805000002
SRX5352230,0.9970286596000001
SRX5352225,-0.0684305633
SRX5352224,-1.7679398805000002
SRX5352226,0.7235596142
SRX5352220,0.2006736784
SRX5352219,-0.1796063168
SRX5352218,-0.0210673616
SRX4498228,-1.5697840970999999
SRX4498224,0.5536591891
SRX4498230,0.1911844138
SRX4498226,0.6135002533
SRX4498218,0.3011060473
SRX4498216,0.287293147
SRX4498220,-0.1722975051
SRX4498222,-0.4161016892
SRX4498225,0.5926581467
SRX4498227,-0.2806476587
SRX4498231,-0.4983220753
SRX4498229,-0.7844623492
SRX4498217,-0.7932854649000001
SRX4498221,-1.5697840970999999
SRX4498219,0.330768651
SRX4498223,-0.7532815037
SRX5079928,0.24796303
SRX5079930,0.1109251197
SRX5079929,-0.6220415668
SRX5079923,0.3594496479
SRX5079924,0.5042429138
SRX5079922,0.7006454538
SRX5079920,-0.07507203450000001
SRX5079921,0.2151700132
SRX5079919,-0.14009797870000001
SRX5079926,0.1924237103
SRX5079925,0.146291858
SRX5079927,-0.4377294084
SRX894005,1.4369823831000001
SRX894004,1.4780146554
SRX894006,1.831787307
SRX893999,-0.3309552135
SRX894000,0.2119309027
SRX893998,0.1190243108
SRX4647489,0.4178580469
SRX4647490,-0.4178580469
SRX4647492,-0.4178580469
SRX4647491,0.7068403089
SRX4647496,-0.4178580469
SRX4647495,0.1074833969
SRX4647499,0.38256700060000004
SRX4647500,0.5771801841
SRX4647493,0.13579566040000002
SRX4647494,1.1832391429
SRX4647497,0.4422790184
SRX4647498,0.17632822250000002
SRX4505482,0.2365170029
SRX4505486,-0.560996653
SRX4505484,-0.6287118351000001
SRX4505473,-1.2038194889
SRX4505476,0.2949165232
SRX4505480,-1.7103174759000002
SRX4505478,0.5375589207
SRX4505474,0.8778420321
SRX4505483,-1.2843183915
SRX4505485,-0.5888436155
SRX4505487,-1.2439394742
SRX4505488,-0.2981039593
SRX4505481,-0.1635252356
SRX4505477,-0.1454192006
SRX4505475,-0.0460529968
SRX4505479,-0.5622039524
SRX4605773,0.17728483050000002
SRX4605774,0.4322206074
SRX4605772,0.6672018654
SRX4605771,-0.6672018654
SRX5178871,-0.3195083347
SRX5178872,1.1959607928
SRX5178868,-0.2934353335
SRX5178870,-0.46096532700000004
SRX5178869,0.7544006605
ERX1404045,-0.2396259127
ERX1404046,0.2396259127
ERX1404043,0.1408254039
ERX1404044,-0.8956407354
ERX237502,-0.3765836269
ERX237505,0.2954573762
ERX237506,0.47640637500000005
ERX237500,-0.2838893791
ERX237497,-0.5187539649
ERX237499,0.4463012874
ERX237507,-0.069825047
ERX237496,0.9097102309
ERX237504,-0.8398851839
ERX3772318,0.024225885500000002
ERX3772320,-0.0170656301
ERX3772319,0.267822028
ERX3772321,-0.9017449526
ERX3772322,0.11142199850000001
ERX3772323,0.7903229542
SRX4314262,-0.2567144961
SRX4314263,-0.8250448956
SRX4314261,1.0817593917
SRX4314265,-0.0795428628
SRX4314266,0.1542800785
SRX4314264,-0.27373894800000004
SRX4314268,-3.2040305517
