,0
gene_id,Rv1588c
name,Rv1588c
operon,Op1008
gene_product,hypothetical protein
COG,Defense mechanisms
regulator,"Rv0324,csoR,Rv1049,sigI,Rv1219c,Rv1353c,Rv2720 ,Rv2887,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1588c"">External Database</a>"
