,0
gene_id,Rv0056
name,rplI
operon,Op37
gene_product,50S ribosomal protein L9
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0023,Rv0047c,Rv0081,Rv0678,phoP,csoR,Rv1049,Rv1353c,whiA,cmtR,Rv2250c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0056"">External Database</a>"
