,0
gene_id,Rv2625c
name,Rv2625c
operon,Op1654
gene_product,zinc metalloprotease Rip3
COG,Function unknown
regulator,"Rv0485,sigB,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2625c"">External Database</a>"
