sample,Rv3784
SRX3995807,0.1232097746
SRX3995806,0.0585069199
SRX3995809,0.129785121
SRX3995808,-0.0869126095
SRX4619048,0.1498216061
SRX4619047,-0.0469458903
SRX4619049,0.0812757494
SRX4619050,0.2705986768
SRX3995804,0.1037542422
SRX3995805,-0.1037542422
SRX5089845,0.0467908373
SRX5089844,0.0519456614
SRX5089860,-0.17009889350000001
SRX5089859,0.08390457180000001
SRX5089858,0.0861943217
SRX5089854,-0.509106415
SRX5089853,-0.2804039842
SRX5089852,-0.2389316162
SRX5089856,0.11385665460000001
SRX5089855,0.1072757512
SRX5089857,0.0347046718
SRX5089868,0.2609607882
SRX5089866,0.0541959906
SRX5089867,0.4926293398
SRX5089870,0.059310547000000005
SRX5089869,-0.0328102029
SRX5089871,0.1723357574
SRX5089846,-0.2479123306
SRX5089848,-0.09517097420000001
SRX5089847,-0.2024700404
SRX5089849,0.45492253990000003
SRX5089850,0.3723064551
SRX5089851,0.4292421167
SRX5089863,-0.0635227362
SRX5089861,0.0774437637
SRX5089862,0.18583959400000002
SRX5089865,0.1976179153
SRX5089864,0.43541643830000004
SRX5388955,-0.1621275373
SRX5388957,0.0083358237
SRX5388954,0.1537602961
SRX5388956,3.14175e-05
SRX5388960,-1.0123420326
SRX5388961,-0.50068293
SRX5388959,-0.9272624735
SRX5388958,-0.8684455197000001
SRX5388964,-0.3006278865
SRX5388965,-0.0318371518
SRX5388962,0.1687789512
SRX5388963,-0.0023178687
SRX6889335,-0.41240383140000003
SRX6889333,0.41240383140000003
SRX6810002,-0.15034745230000002
SRX6810004,0.1369018184
SRX6810003,0.0134456339
SRX6810006,-0.1369649635
SRX6810005,0.4167984574
SRX6810007,0.1891007758
ERX1818322,-0.0416939624
ERX1818321,0.0416939624
SRX2617830,-0.15254950850000001
SRX2617831,-0.3736189145
SRX2617833,-0.3752208674
SRX2617832,-0.4290738907
SRX2617828,-0.0145542754
SRX2617827,0.0098518215
SRX2617829,0.004702454
SRX3456119,-0.3519879777
SRX3456118,0.0738203015
SRX3456117,-0.46014264200000005
SRX3456101,0.0466695054
SRX3456099,0.3474368343
SRX3456100,-0.3941063396
SRX3456107,0.9943981018
SRX3456105,0.9840424867
SRX4374122,-0.0710104241
