,0
gene_id,Rv0245
name,Rv0245
operon,Op171
gene_product,oxidoreductase
COG,Function unknown
regulator,"Rv0081,Rv0273c,Rv0691c,whiA,devR,kstR,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0245"">External Database</a>"
