,0
gene_id,Rv1230c
name,Rv1230c
operon,Op807
gene_product,membrane protein
COG,Cell wall/membrane/envelope biogenesis
regulator,Rv0135c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1230c"">External Database</a>"
