,0
gene_id,Rv2186c
name,Rv2186c
operon,Op1367
gene_product,hypothetical protein
COG,Lipid transport and metabolism
regulator,"Rv0678,Rv1776c,Rv3488,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2186c"">External Database</a>"
