,0
gene_id,Rv2288
name,Rv2288
operon,Op1436
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0324,Rv0691c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2288"">External Database</a>"
