,0
gene_id,Rv1167c
name,Rv1167c
operon,Op763
gene_product,transcriptional regulator
COG,Transcription
regulator,"Rv0023,Rv0047c,Rv0081,Rv1167c,Rv1816,devR,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1167c"">External Database</a>"
