,0
gene_id,Rv2017
name,Rv2017
operon,Op1268
gene_product,transcriptional regulator
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0047c,csoR,Rv1776c,Rv2017,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2017"">External Database</a>"
