,0
gene_id,Rv1475c
name,acn
operon,Op945
gene_product,iron-regulated aconitate hydratase
COG,Energy production and conversion
regulator,"Rv0135c,Rv1353c,Rv1776c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1475c"">External Database</a>"
