,0
gene_id,Rv2077c
name,Rv2077c
operon,Op1299
gene_product,transmembrane protein
COG,No COG annotation
regulator,"Rv0494,csoR,mprA,mprB"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2077c"">External Database</a>"
