,0
gene_id,Rv2572c
name,aspS
operon,Op1622
gene_product,aspartate--tRNA ligase
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0302,tcrA,Rv1219c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2572c"">External Database</a>"
